R0301|10001070|510050P1803A03300  |50ETF沽3月3240A     |510050|50ETF   |EBS|E|P|      10185|     3.2400|20171123|20180328|20180328|20180329|20180328|0|        1443|     0.3748|     0.3757|     2.8660|N|     0.6623|     0.0891|         7329.33| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001071|510050C1806A03300  |50ETF购6月3240A     |510050|50ETF   |EBS|E|C|      10185|     3.2400|20171123|20180627|20180627|20180628|20180627|0|       12174|     0.0702|     0.0702|     2.8660|N|     0.3194|     0.0001|         2758.30| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001072|510050P1806A03300  |50ETF沽6月3240A     |510050|50ETF   |EBS|E|P|      10185|     3.2400|20171123|20180627|20180627|20180628|20180627|0|        2626|     0.4082|     0.4082|     2.8660|N|     0.6948|     0.1216|         7660.34| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001105|510050C1803M02800  |50ETF购3月2800      |510050|50ETF   |EBS|E|C|      10000|     2.8000|20171128|20180328|20180328|20180329|20180328|1|        9123|     0.1464|     0.1464|     2.8660|N|     0.4330|     0.0001|         4903.20| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001106|510050C1803M02850  |50ETF购3月2850      |510050|50ETF   |EBS|E|C|      10000|     2.8500|20171128|20180328|20180328|20180329|20180328|1|       14874|     0.1184|     0.1184|     2.8660|N|     0.4050|     0.0001|         4623.20| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001107|510050C1803M02900  |50ETF购3月2900      |510050|50ETF   |EBS|E|C|      10000|     2.9000|20171128|20180328|20180328|20180329|20180328|1|       14418|     0.0906|     0.0906|     2.8660|N|     0.3738|     0.0001|         4005.20| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001108|510050C1803M02950  |50ETF购3月2950      |510050|50ETF   |EBS|E|C|      10000|     2.9500|20171128|20180328|20180328|20180329|20180328|1|       15937|     0.0698|     0.0698|     2.8660|N|     0.3480|     0.0001|         3297.20| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001109|510050C1803M03000  |50ETF购3月3000      |510050|50ETF   |EBS|E|C|      10000|     3.0000|20171128|20180328|20180328|20180329|20180328|1|       29857|     0.0532|     0.0532|     2.8660|N|     0.3264|     0.0001|         2631.20| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001110|510050P1803M02800  |50ETF沽3月2800      |510050|50ETF   |EBS|E|P|      10000|     2.8000|20171128|20180328|20180328|20180329|20180328|1|       15717|     0.0712|     0.0712|     2.8660|N|     0.3446|     0.0001|         3491.20| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001111|510050P1803M02850  |50ETF沽3月2850      |510050|50ETF   |EBS|E|P|      10000|     2.8500|20171128|20180328|20180328|20180329|20180328|1|       15116|     0.0923|     0.0923|     2.8660|N|     0.3757|     0.0001|         4202.20| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
