,expiry,date,strike,id,type,path,is_atm,atm_type
1888,20171227,20171220,2850,10001086,C,E:/Pycharm/data/option_data\20171227\20171220\2850\10001086C\10001086vols_data.csv,1,1
1889,20171227,20171220,2850,10001091,P,E:/Pycharm/data/option_data\20171227\20171220\2850\10001091P\10001091vols_data.csv,1,1
1890,20180124,20171220,2850,10001096,C,E:/Pycharm/data/option_data\20180124\20171220\2850\10001096C\10001096vols_data.csv,1,2
1891,20180124,20171220,2850,10001101,P,E:/Pycharm/data/option_data\20180124\20171220\2850\10001101P\10001101vols_data.csv,1,2
1892,20180328,20171220,2850,10001106,C,E:/Pycharm/data/option_data\20180328\20171220\2850\10001106C\10001106vols_data.csv,1,3
1893,20180328,20171220,2850,10001111,P,E:/Pycharm/data/option_data\20180328\20171220\2850\10001111P\10001111vols_data.csv,1,3
1894,20180627,20171220,2850,10001116,C,E:/Pycharm/data/option_data\20180627\20171220\2850\10001116C\10001116vols_data.csv,1,4
1895,20180627,20171220,2850,10001121,P,E:/Pycharm/data/option_data\20180627\20171220\2850\10001121P\10001121vols_data.csv,1,4
1896,20171227,20171221,2850,10001086,C,E:/Pycharm/data/option_data\20171227\20171221\2850\10001086C\10001086vols_data.csv,1,1
1897,20171227,20171221,2850,10001091,P,E:/Pycharm/data/option_data\20171227\20171221\2850\10001091P\10001091vols_data.csv,1,1
1898,20180124,20171221,2850,10001096,C,E:/Pycharm/data/option_data\20180124\20171221\2850\10001096C\10001096vols_data.csv,1,2
1899,20180124,20171221,2850,10001101,P,E:/Pycharm/data/option_data\20180124\20171221\2850\10001101P\10001101vols_data.csv,1,2
1900,20180328,20171221,2850,10001106,C,E:/Pycharm/data/option_data\20180328\20171221\2850\10001106C\10001106vols_data.csv,1,3
1901,20180328,20171221,2850,10001111,P,E:/Pycharm/data/option_data\20180328\20171221\2850\10001111P\10001111vols_data.csv,1,3
1902,20180627,20171221,2850,10001116,C,E:/Pycharm/data/option_data\20180627\20171221\2850\10001116C\10001116vols_data.csv,1,4
1903,20180627,20171221,2850,10001121,P,E:/Pycharm/data/option_data\20180627\20171221\2850\10001121P\10001121vols_data.csv,1,4
1904,20171227,20171222,2900,10001087,C,E:/Pycharm/data/option_data\20171227\20171222\2900\10001087C\10001087vols_data.csv,1,1
1905,20171227,20171222,2900,10001092,P,E:/Pycharm/data/option_data\20171227\20171222\2900\10001092P\10001092vols_data.csv,1,1
1906,20180124,20171222,2900,10001097,C,E:/Pycharm/data/option_data\20180124\20171222\2900\10001097C\10001097vols_data.csv,1,2
1907,20180124,20171222,2900,10001102,P,E:/Pycharm/data/option_data\20180124\20171222\2900\10001102P\10001102vols_data.csv,1,2
1908,20180328,20171222,2900,10001107,C,E:/Pycharm/data/option_data\20180328\20171222\2900\10001107C\10001107vols_data.csv,1,3
1909,20180328,20171222,2900,10001112,P,E:/Pycharm/data/option_data\20180328\20171222\2900\10001112P\10001112vols_data.csv,1,3
1910,20180627,20171222,2900,10001117,C,E:/Pycharm/data/option_data\20180627\20171222\2900\10001117C\10001117vols_data.csv,1,4
1911,20180627,20171222,2900,10001122,P,E:/Pycharm/data/option_data\20180627\20171222\2900\10001122P\10001122vols_data.csv,1,4
1912,20171227,20171225,2900,10001087,C,E:/Pycharm/data/option_data\20171227\20171225\2900\10001087C\10001087vols_data.csv,1,1
1913,20171227,20171225,2900,10001092,P,E:/Pycharm/data/option_data\20171227\20171225\2900\10001092P\10001092vols_data.csv,1,1
1914,20180124,20171225,2900,10001097,C,E:/Pycharm/data/option_data\20180124\20171225\2900\10001097C\10001097vols_data.csv,1,2
1915,20180124,20171225,2900,10001102,P,E:/Pycharm/data/option_data\20180124\20171225\2900\10001102P\10001102vols_data.csv,1,2
1916,20180328,20171225,2900,10001107,C,E:/Pycharm/data/option_data\20180328\20171225\2900\10001107C\10001107vols_data.csv,1,3
1917,20180328,20171225,2900,10001112,P,E:/Pycharm/data/option_data\20180328\20171225\2900\10001112P\10001112vols_data.csv,1,3
1918,20180627,20171225,2900,10001117,C,E:/Pycharm/data/option_data\20180627\20171225\2900\10001117C\10001117vols_data.csv,1,4
1919,20180627,20171225,2900,10001122,P,E:/Pycharm/data/option_data\20180627\20171225\2900\10001122P\10001122vols_data.csv,1,4
1920,20171227,20171226,2900,10001087,C,E:/Pycharm/data/option_data\20171227\20171226\2900\10001087C\10001087vols_data.csv,1,1
1921,20171227,20171226,2900,10001092,P,E:/Pycharm/data/option_data\20171227\20171226\2900\10001092P\10001092vols_data.csv,1,1
1922,20180124,20171226,2900,10001097,C,E:/Pycharm/data/option_data\20180124\20171226\2900\10001097C\10001097vols_data.csv,1,2
1923,20180124,20171226,2900,10001102,P,E:/Pycharm/data/option_data\20180124\20171226\2900\10001102P\10001102vols_data.csv,1,2
1924,20180328,20171226,2900,10001107,C,E:/Pycharm/data/option_data\20180328\20171226\2900\10001107C\10001107vols_data.csv,1,3
1925,20180328,20171226,2900,10001112,P,E:/Pycharm/data/option_data\20180328\20171226\2900\10001112P\10001112vols_data.csv,1,3
1926,20180627,20171226,2900,10001117,C,E:/Pycharm/data/option_data\20180627\20171226\2900\10001117C\10001117vols_data.csv,1,4
1927,20180627,20171226,2900,10001122,P,E:/Pycharm/data/option_data\20180627\20171226\2900\10001122P\10001122vols_data.csv,1,4
1928,20171227,20171227,2900,10001087,C,E:/Pycharm/data/option_data\20171227\20171227\2900\10001087C\10001087vols_data.csv,1,1
1929,20171227,20171227,2900,10001092,P,E:/Pycharm/data/option_data\20171227\20171227\2900\10001092P\10001092vols_data.csv,1,1
1930,20180124,20171227,2900,10001097,C,E:/Pycharm/data/option_data\20180124\20171227\2900\10001097C\10001097vols_data.csv,1,2
1931,20180124,20171227,2900,10001102,P,E:/Pycharm/data/option_data\20180124\20171227\2900\10001102P\10001102vols_data.csv,1,2
1932,20180328,20171227,2900,10001107,C,E:/Pycharm/data/option_data\20180328\20171227\2900\10001107C\10001107vols_data.csv,1,3
1933,20180328,20171227,2900,10001112,P,E:/Pycharm/data/option_data\20180328\20171227\2900\10001112P\10001112vols_data.csv,1,3
1934,20180627,20171227,2900,10001117,C,E:/Pycharm/data/option_data\20180627\20171227\2900\10001117C\10001117vols_data.csv,1,4
1935,20180627,20171227,2900,10001122,P,E:/Pycharm/data/option_data\20180627\20171227\2900\10001122P\10001122vols_data.csv,1,4
1936,20180124,20171228,2900,10001097,C,E:/Pycharm/data/option_data\20180124\20171228\2900\10001097C\10001097vols_data.csv,1,1
1937,20180124,20171228,2900,10001102,P,E:/Pycharm/data/option_data\20180124\20171228\2900\10001102P\10001102vols_data.csv,1,1
1938,20180228,20171228,2900,10001144,C,E:/Pycharm/data/option_data\20180228\20171228\2900\10001144C\10001144vols_data.csv,1,2
1939,20180228,20171228,2900,10001149,P,E:/Pycharm/data/option_data\20180228\20171228\2900\10001149P\10001149vols_data.csv,1,2
1940,20180328,20171228,2900,10001107,C,E:/Pycharm/data/option_data\20180328\20171228\2900\10001107C\10001107vols_data.csv,1,3
1941,20180328,20171228,2900,10001112,P,E:/Pycharm/data/option_data\20180328\20171228\2900\10001112P\10001112vols_data.csv,1,3
1942,20180627,20171228,2900,10001117,C,E:/Pycharm/data/option_data\20180627\20171228\2900\10001117C\10001117vols_data.csv,1,4
1943,20180627,20171228,2900,10001122,P,E:/Pycharm/data/option_data\20180627\20171228\2900\10001122P\10001122vols_data.csv,1,4
1944,20180124,20171229,2850,10001096,C,E:/Pycharm/data/option_data\20180124\20171229\2850\10001096C\10001096vols_data.csv,1,1
1945,20180124,20171229,2850,10001101,P,E:/Pycharm/data/option_data\20180124\20171229\2850\10001101P\10001101vols_data.csv,1,1
1946,20180228,20171229,2850,10001143,C,E:/Pycharm/data/option_data\20180228\20171229\2850\10001143C\10001143vols_data.csv,1,2
1947,20180228,20171229,2850,10001148,P,E:/Pycharm/data/option_data\20180228\20171229\2850\10001148P\10001148vols_data.csv,1,2
1948,20180328,20171229,2850,10001106,C,E:/Pycharm/data/option_data\20180328\20171229\2850\10001106C\10001106vols_data.csv,1,3
1949,20180328,20171229,2850,10001111,P,E:/Pycharm/data/option_data\20180328\20171229\2850\10001111P\10001111vols_data.csv,1,3
1950,20180627,20171229,2850,10001116,C,E:/Pycharm/data/option_data\20180627\20171229\2850\10001116C\10001116vols_data.csv,1,4
1951,20180627,20171229,2850,10001121,P,E:/Pycharm/data/option_data\20180627\20171229\2850\10001121P\10001121vols_data.csv,1,4
1952,20180124,20180102,2850,10001096,C,E:/Pycharm/data/option_data\20180124\20180102\2850\10001096C\10001096vols_data.csv,1,1
1953,20180124,20180102,2850,10001101,P,E:/Pycharm/data/option_data\20180124\20180102\2850\10001101P\10001101vols_data.csv,1,1
1954,20180228,20180102,2850,10001143,C,E:/Pycharm/data/option_data\20180228\20180102\2850\10001143C\10001143vols_data.csv,1,2
1955,20180228,20180102,2850,10001148,P,E:/Pycharm/data/option_data\20180228\20180102\2850\10001148P\10001148vols_data.csv,1,2
1956,20180328,20180102,2850,10001106,C,E:/Pycharm/data/option_data\20180328\20180102\2850\10001106C\10001106vols_data.csv,1,3
1957,20180328,20180102,2850,10001111,P,E:/Pycharm/data/option_data\20180328\20180102\2850\10001111P\10001111vols_data.csv,1,3
1958,20180627,20180102,2850,10001116,C,E:/Pycharm/data/option_data\20180627\20180102\2850\10001116C\10001116vols_data.csv,1,4
1959,20180627,20180102,2850,10001121,P,E:/Pycharm/data/option_data\20180627\20180102\2850\10001121P\10001121vols_data.csv,1,4
1960,20180124,20180103,2850,10001096,C,E:/Pycharm/data/option_data\20180124\20180103\2850\10001096C\10001096vols_data.csv,1,1
1961,20180124,20180103,2850,10001101,P,E:/Pycharm/data/option_data\20180124\20180103\2850\10001101P\10001101vols_data.csv,1,1
1962,20180228,20180103,2850,10001143,C,E:/Pycharm/data/option_data\20180228\20180103\2850\10001143C\10001143vols_data.csv,1,2
1963,20180228,20180103,2850,10001148,P,E:/Pycharm/data/option_data\20180228\20180103\2850\10001148P\10001148vols_data.csv,1,2
1964,20180328,20180103,2850,10001106,C,E:/Pycharm/data/option_data\20180328\20180103\2850\10001106C\10001106vols_data.csv,1,3
1965,20180328,20180103,2850,10001111,P,E:/Pycharm/data/option_data\20180328\20180103\2850\10001111P\10001111vols_data.csv,1,3
1966,20180627,20180103,2850,10001116,C,E:/Pycharm/data/option_data\20180627\20180103\2850\10001116C\10001116vols_data.csv,1,4
1967,20180627,20180103,2850,10001121,P,E:/Pycharm/data/option_data\20180627\20180103\2850\10001121P\10001121vols_data.csv,1,4
1968,20180124,20180104,2850,10001096,C,E:/Pycharm/data/option_data\20180124\20180104\2850\10001096C\10001096vols_data.csv,1,1
1969,20180124,20180104,2850,10001101,P,E:/Pycharm/data/option_data\20180124\20180104\2850\10001101P\10001101vols_data.csv,1,1
1970,20180228,20180104,2850,10001143,C,E:/Pycharm/data/option_data\20180228\20180104\2850\10001143C\10001143vols_data.csv,1,2
1971,20180228,20180104,2850,10001148,P,E:/Pycharm/data/option_data\20180228\20180104\2850\10001148P\10001148vols_data.csv,1,2
1972,20180328,20180104,2850,10001106,C,E:/Pycharm/data/option_data\20180328\20180104\2850\10001106C\10001106vols_data.csv,1,3
1973,20180328,20180104,2850,10001111,P,E:/Pycharm/data/option_data\20180328\20180104\2850\10001111P\10001111vols_data.csv,1,3
1974,20180627,20180104,2850,10001116,C,E:/Pycharm/data/option_data\20180627\20180104\2850\10001116C\10001116vols_data.csv,1,4
1975,20180627,20180104,2850,10001121,P,E:/Pycharm/data/option_data\20180627\20180104\2850\10001121P\10001121vols_data.csv,1,4
1976,20180124,20180105,2900,10001097,C,E:/Pycharm/data/option_data\20180124\20180105\2900\10001097C\10001097vols_data.csv,1,1
1977,20180124,20180105,2900,10001102,P,E:/Pycharm/data/option_data\20180124\20180105\2900\10001102P\10001102vols_data.csv,1,1
1978,20180228,20180105,2900,10001144,C,E:/Pycharm/data/option_data\20180228\20180105\2900\10001144C\10001144vols_data.csv,1,2
1979,20180228,20180105,2900,10001149,P,E:/Pycharm/data/option_data\20180228\20180105\2900\10001149P\10001149vols_data.csv,1,2
1980,20180328,20180105,2900,10001107,C,E:/Pycharm/data/option_data\20180328\20180105\2900\10001107C\10001107vols_data.csv,1,3
1981,20180328,20180105,2900,10001112,P,E:/Pycharm/data/option_data\20180328\20180105\2900\10001112P\10001112vols_data.csv,1,3
1982,20180627,20180105,2900,10001117,C,E:/Pycharm/data/option_data\20180627\20180105\2900\10001117C\10001117vols_data.csv,1,4
1983,20180627,20180105,2900,10001122,P,E:/Pycharm/data/option_data\20180627\20180105\2900\10001122P\10001122vols_data.csv,1,4
1984,20180124,20180108,2950,10001098,C,E:/Pycharm/data/option_data\20180124\20180108\2950\10001098C\10001098vols_data.csv,1,1
1985,20180124,20180108,2950,10001103,P,E:/Pycharm/data/option_data\20180124\20180108\2950\10001103P\10001103vols_data.csv,1,1
1986,20180228,20180108,2950,10001145,C,E:/Pycharm/data/option_data\20180228\20180108\2950\10001145C\10001145vols_data.csv,1,2
1987,20180228,20180108,2950,10001150,P,E:/Pycharm/data/option_data\20180228\20180108\2950\10001150P\10001150vols_data.csv,1,2
1988,20180328,20180108,2950,10001108,C,E:/Pycharm/data/option_data\20180328\20180108\2950\10001108C\10001108vols_data.csv,1,3
1989,20180328,20180108,2950,10001113,P,E:/Pycharm/data/option_data\20180328\20180108\2950\10001113P\10001113vols_data.csv,1,3
1990,20180627,20180108,2950,10001118,C,E:/Pycharm/data/option_data\20180627\20180108\2950\10001118C\10001118vols_data.csv,1,4
1991,20180627,20180108,2950,10001123,P,E:/Pycharm/data/option_data\20180627\20180108\2950\10001123P\10001123vols_data.csv,1,4
1992,20180124,20180109,2950,10001098,C,E:/Pycharm/data/option_data\20180124\20180109\2950\10001098C\10001098vols_data.csv,1,1
1993,20180124,20180109,2950,10001103,P,E:/Pycharm/data/option_data\20180124\20180109\2950\10001103P\10001103vols_data.csv,1,1
1994,20180228,20180109,2950,10001145,C,E:/Pycharm/data/option_data\20180228\20180109\2950\10001145C\10001145vols_data.csv,1,2
1995,20180228,20180109,2950,10001150,P,E:/Pycharm/data/option_data\20180228\20180109\2950\10001150P\10001150vols_data.csv,1,2
1996,20180328,20180109,2950,10001108,C,E:/Pycharm/data/option_data\20180328\20180109\2950\10001108C\10001108vols_data.csv,1,3
1997,20180328,20180109,2950,10001113,P,E:/Pycharm/data/option_data\20180328\20180109\2950\10001113P\10001113vols_data.csv,1,3
1998,20180627,20180109,2950,10001118,C,E:/Pycharm/data/option_data\20180627\20180109\2950\10001118C\10001118vols_data.csv,1,4
1999,20180627,20180109,2950,10001123,P,E:/Pycharm/data/option_data\20180627\20180109\2950\10001123P\10001123vols_data.csv,1,4
2000,20180124,20180110,2950,10001098,C,E:/Pycharm/data/option_data\20180124\20180110\2950\10001098C\10001098vols_data.csv,1,1
2001,20180124,20180110,2950,10001103,P,E:/Pycharm/data/option_data\20180124\20180110\2950\10001103P\10001103vols_data.csv,1,1
2002,20180228,20180110,2950,10001145,C,E:/Pycharm/data/option_data\20180228\20180110\2950\10001145C\10001145vols_data.csv,1,2
2003,20180228,20180110,2950,10001150,P,E:/Pycharm/data/option_data\20180228\20180110\2950\10001150P\10001150vols_data.csv,1,2
2004,20180328,20180110,2950,10001108,C,E:/Pycharm/data/option_data\20180328\20180110\2950\10001108C\10001108vols_data.csv,1,3
2005,20180328,20180110,2950,10001113,P,E:/Pycharm/data/option_data\20180328\20180110\2950\10001113P\10001113vols_data.csv,1,3
2006,20180627,20180110,2950,10001118,C,E:/Pycharm/data/option_data\20180627\20180110\2950\10001118C\10001118vols_data.csv,1,4
2007,20180627,20180110,2950,10001123,P,E:/Pycharm/data/option_data\20180627\20180110\2950\10001123P\10001123vols_data.csv,1,4
2008,20180124,20180111,3000,10001099,C,E:/Pycharm/data/option_data\20180124\20180111\3000\10001099C\10001099vols_data.csv,1,1
2009,20180124,20180111,3000,10001104,P,E:/Pycharm/data/option_data\20180124\20180111\3000\10001104P\10001104vols_data.csv,1,1
2010,20180228,20180111,3000,10001157,C,E:/Pycharm/data/option_data\20180228\20180111\3000\10001157C\10001157vols_data.csv,1,2
2011,20180228,20180111,3000,10001161,P,E:/Pycharm/data/option_data\20180228\20180111\3000\10001161P\10001161vols_data.csv,1,2
2012,20180328,20180111,3000,10001109,C,E:/Pycharm/data/option_data\20180328\20180111\3000\10001109C\10001109vols_data.csv,1,3
2013,20180328,20180111,3000,10001114,P,E:/Pycharm/data/option_data\20180328\20180111\3000\10001114P\10001114vols_data.csv,1,3
2014,20180627,20180111,3000,10001119,C,E:/Pycharm/data/option_data\20180627\20180111\3000\10001119C\10001119vols_data.csv,1,4
2015,20180627,20180111,3000,10001124,P,E:/Pycharm/data/option_data\20180627\20180111\3000\10001124P\10001124vols_data.csv,1,4
2016,20180124,20180112,3000,10001099,C,E:/Pycharm/data/option_data\20180124\20180112\3000\10001099C\10001099vols_data.csv,1,1
2017,20180124,20180112,3000,10001104,P,E:/Pycharm/data/option_data\20180124\20180112\3000\10001104P\10001104vols_data.csv,1,1
2018,20180228,20180112,3000,10001157,C,E:/Pycharm/data/option_data\20180228\20180112\3000\10001157C\10001157vols_data.csv,1,2
2019,20180228,20180112,3000,10001161,P,E:/Pycharm/data/option_data\20180228\20180112\3000\10001161P\10001161vols_data.csv,1,2
2020,20180328,20180112,3000,10001109,C,E:/Pycharm/data/option_data\20180328\20180112\3000\10001109C\10001109vols_data.csv,1,3
2021,20180328,20180112,3000,10001114,P,E:/Pycharm/data/option_data\20180328\20180112\3000\10001114P\10001114vols_data.csv,1,3
2022,20180627,20180112,3000,10001119,C,E:/Pycharm/data/option_data\20180627\20180112\3000\10001119C\10001119vols_data.csv,1,4
2023,20180627,20180112,3000,10001124,P,E:/Pycharm/data/option_data\20180627\20180112\3000\10001124P\10001124vols_data.csv,1,4
2024,20180124,20180115,3000,10001099,C,E:/Pycharm/data/option_data\20180124\20180115\3000\10001099C\10001099vols_data.csv,1,1
2025,20180124,20180115,3000,10001104,P,E:/Pycharm/data/option_data\20180124\20180115\3000\10001104P\10001104vols_data.csv,1,1
2026,20180228,20180115,3000,10001157,C,E:/Pycharm/data/option_data\20180228\20180115\3000\10001157C\10001157vols_data.csv,1,2
2027,20180228,20180115,3000,10001161,P,E:/Pycharm/data/option_data\20180228\20180115\3000\10001161P\10001161vols_data.csv,1,2
2028,20180328,20180115,3000,10001109,C,E:/Pycharm/data/option_data\20180328\20180115\3000\10001109C\10001109vols_data.csv,1,3
2029,20180328,20180115,3000,10001114,P,E:/Pycharm/data/option_data\20180328\20180115\3000\10001114P\10001114vols_data.csv,1,3
2030,20180627,20180115,3000,10001119,C,E:/Pycharm/data/option_data\20180627\20180115\3000\10001119C\10001119vols_data.csv,1,4
2031,20180627,20180115,3000,10001124,P,E:/Pycharm/data/option_data\20180627\20180115\3000\10001124P\10001124vols_data.csv,1,4
2032,20180124,20180116,3000,10001099,C,E:/Pycharm/data/option_data\20180124\20180116\3000\10001099C\10001099vols_data.csv,1,1
2033,20180124,20180116,3000,10001104,P,E:/Pycharm/data/option_data\20180124\20180116\3000\10001104P\10001104vols_data.csv,1,1
2034,20180228,20180116,3000,10001157,C,E:/Pycharm/data/option_data\20180228\20180116\3000\10001157C\10001157vols_data.csv,1,2
2035,20180228,20180116,3000,10001161,P,E:/Pycharm/data/option_data\20180228\20180116\3000\10001161P\10001161vols_data.csv,1,2
2036,20180328,20180116,3000,10001109,C,E:/Pycharm/data/option_data\20180328\20180116\3000\10001109C\10001109vols_data.csv,1,3
2037,20180328,20180116,3000,10001114,P,E:/Pycharm/data/option_data\20180328\20180116\3000\10001114P\10001114vols_data.csv,1,3
2038,20180627,20180116,3000,10001119,C,E:/Pycharm/data/option_data\20180627\20180116\3000\10001119C\10001119vols_data.csv,1,4
2039,20180627,20180116,3000,10001124,P,E:/Pycharm/data/option_data\20180627\20180116\3000\10001124P\10001124vols_data.csv,1,4
2040,20180124,20180117,3100,10001152,C,E:/Pycharm/data/option_data\20180124\20180117\3100\10001152C\10001152vols_data.csv,1,1
2041,20180124,20180117,3100,10001154,P,E:/Pycharm/data/option_data\20180124\20180117\3100\10001154P\10001154vols_data.csv,1,1
2042,20180228,20180117,3100,10001158,C,E:/Pycharm/data/option_data\20180228\20180117\3100\10001158C\10001158vols_data.csv,1,2
2043,20180228,20180117,3100,10001162,P,E:/Pycharm/data/option_data\20180228\20180117\3100\10001162P\10001162vols_data.csv,1,2
2044,20180328,20180117,3100,10001164,C,E:/Pycharm/data/option_data\20180328\20180117\3100\10001164C\10001164vols_data.csv,1,3
2045,20180328,20180117,3100,10001166,P,E:/Pycharm/data/option_data\20180328\20180117\3100\10001166P\10001166vols_data.csv,1,3
2046,20180627,20180117,3100,10001168,C,E:/Pycharm/data/option_data\20180627\20180117\3100\10001168C\10001168vols_data.csv,1,4
2047,20180627,20180117,3100,10001170,P,E:/Pycharm/data/option_data\20180627\20180117\3100\10001170P\10001170vols_data.csv,1,4
2048,20180124,20180118,3100,10001152,C,E:/Pycharm/data/option_data\20180124\20180118\3100\10001152C\10001152vols_data.csv,1,1
2049,20180124,20180118,3100,10001154,P,E:/Pycharm/data/option_data\20180124\20180118\3100\10001154P\10001154vols_data.csv,1,1
2050,20180228,20180118,3100,10001158,C,E:/Pycharm/data/option_data\20180228\20180118\3100\10001158C\10001158vols_data.csv,1,2
2051,20180228,20180118,3100,10001162,P,E:/Pycharm/data/option_data\20180228\20180118\3100\10001162P\10001162vols_data.csv,1,2
2052,20180328,20180118,3100,10001164,C,E:/Pycharm/data/option_data\20180328\20180118\3100\10001164C\10001164vols_data.csv,1,3
2053,20180328,20180118,3100,10001166,P,E:/Pycharm/data/option_data\20180328\20180118\3100\10001166P\10001166vols_data.csv,1,3
2054,20180627,20180118,3100,10001168,C,E:/Pycharm/data/option_data\20180627\20180118\3100\10001168C\10001168vols_data.csv,1,4
2055,20180627,20180118,3100,10001170,P,E:/Pycharm/data/option_data\20180627\20180118\3100\10001170P\10001170vols_data.csv,1,4
2056,20180124,20180119,3100,10001152,C,E:/Pycharm/data/option_data\20180124\20180119\3100\10001152C\10001152vols_data.csv,1,1
2057,20180124,20180119,3100,10001154,P,E:/Pycharm/data/option_data\20180124\20180119\3100\10001154P\10001154vols_data.csv,1,1
2058,20180228,20180119,3100,10001158,C,E:/Pycharm/data/option_data\20180228\20180119\3100\10001158C\10001158vols_data.csv,1,2
2059,20180228,20180119,3100,10001162,P,E:/Pycharm/data/option_data\20180228\20180119\3100\10001162P\10001162vols_data.csv,1,2
2060,20180328,20180119,3100,10001164,C,E:/Pycharm/data/option_data\20180328\20180119\3100\10001164C\10001164vols_data.csv,1,3
2061,20180328,20180119,3100,10001166,P,E:/Pycharm/data/option_data\20180328\20180119\3100\10001166P\10001166vols_data.csv,1,3
2062,20180627,20180119,3100,10001168,C,E:/Pycharm/data/option_data\20180627\20180119\3100\10001168C\10001168vols_data.csv,1,4
2063,20180627,20180119,3100,10001170,P,E:/Pycharm/data/option_data\20180627\20180119\3100\10001170P\10001170vols_data.csv,1,4
2064,20180124,20180122,3100,10001152,C,E:/Pycharm/data/option_data\20180124\20180122\3100\10001152C\10001152vols_data.csv,1,1
2065,20180124,20180122,3100,10001154,P,E:/Pycharm/data/option_data\20180124\20180122\3100\10001154P\10001154vols_data.csv,1,1
2066,20180228,20180122,3100,10001158,C,E:/Pycharm/data/option_data\20180228\20180122\3100\10001158C\10001158vols_data.csv,1,2
2067,20180228,20180122,3100,10001162,P,E:/Pycharm/data/option_data\20180228\20180122\3100\10001162P\10001162vols_data.csv,1,2
2068,20180328,20180122,3100,10001164,C,E:/Pycharm/data/option_data\20180328\20180122\3100\10001164C\10001164vols_data.csv,1,3
2069,20180328,20180122,3100,10001166,P,E:/Pycharm/data/option_data\20180328\20180122\3100\10001166P\10001166vols_data.csv,1,3
2070,20180627,20180122,3100,10001168,C,E:/Pycharm/data/option_data\20180627\20180122\3100\10001168C\10001168vols_data.csv,1,4
2071,20180627,20180122,3100,10001170,P,E:/Pycharm/data/option_data\20180627\20180122\3100\10001170P\10001170vols_data.csv,1,4
2072,20180124,20180123,3100,10001152,C,E:/Pycharm/data/option_data\20180124\20180123\3100\10001152C\10001152vols_data.csv,1,1
2073,20180124,20180123,3100,10001154,P,E:/Pycharm/data/option_data\20180124\20180123\3100\10001154P\10001154vols_data.csv,1,1
2074,20180228,20180123,3100,10001158,C,E:/Pycharm/data/option_data\20180228\20180123\3100\10001158C\10001158vols_data.csv,1,2
2075,20180228,20180123,3100,10001162,P,E:/Pycharm/data/option_data\20180228\20180123\3100\10001162P\10001162vols_data.csv,1,2
2076,20180328,20180123,3100,10001164,C,E:/Pycharm/data/option_data\20180328\20180123\3100\10001164C\10001164vols_data.csv,1,3
2077,20180328,20180123,3100,10001166,P,E:/Pycharm/data/option_data\20180328\20180123\3100\10001166P\10001166vols_data.csv,1,3
2078,20180627,20180123,3100,10001168,C,E:/Pycharm/data/option_data\20180627\20180123\3100\10001168C\10001168vols_data.csv,1,4
2079,20180627,20180123,3100,10001170,P,E:/Pycharm/data/option_data\20180627\20180123\3100\10001170P\10001170vols_data.csv,1,4
2080,20180124,20180124,3200,10001171,C,E:/Pycharm/data/option_data\20180124\20180124\3200\10001171C\10001171vols_data.csv,1,1
2081,20180124,20180124,3200,10001172,P,E:/Pycharm/data/option_data\20180124\20180124\3200\10001172P\10001172vols_data.csv,1,1
2082,20180228,20180124,3200,10001173,C,E:/Pycharm/data/option_data\20180228\20180124\3200\10001173C\10001173vols_data.csv,1,2
2083,20180228,20180124,3200,10001174,P,E:/Pycharm/data/option_data\20180228\20180124\3200\10001174P\10001174vols_data.csv,1,2
2084,20180328,20180124,3200,10001175,C,E:/Pycharm/data/option_data\20180328\20180124\3200\10001175C\10001175vols_data.csv,1,3
2085,20180328,20180124,3200,10001176,P,E:/Pycharm/data/option_data\20180328\20180124\3200\10001176P\10001176vols_data.csv,1,3
2086,20180627,20180124,3200,10001177,C,E:/Pycharm/data/option_data\20180627\20180124\3200\10001177C\10001177vols_data.csv,1,4
2087,20180627,20180124,3200,10001178,P,E:/Pycharm/data/option_data\20180627\20180124\3200\10001178P\10001178vols_data.csv,1,4
2088,20180228,20180125,3200,10001173,C,E:/Pycharm/data/option_data\20180228\20180125\3200\10001173C\10001173vols_data.csv,1,1
2089,20180228,20180125,3200,10001174,P,E:/Pycharm/data/option_data\20180228\20180125\3200\10001174P\10001174vols_data.csv,1,1
2090,20180328,20180125,3200,10001175,C,E:/Pycharm/data/option_data\20180328\20180125\3200\10001175C\10001175vols_data.csv,1,2
2091,20180328,20180125,3200,10001176,P,E:/Pycharm/data/option_data\20180328\20180125\3200\10001176P\10001176vols_data.csv,1,2
2092,20180627,20180125,3200,10001177,C,E:/Pycharm/data/option_data\20180627\20180125\3200\10001177C\10001177vols_data.csv,1,3
2093,20180627,20180125,3200,10001178,P,E:/Pycharm/data/option_data\20180627\20180125\3200\10001178P\10001178vols_data.csv,1,3
2094,20180926,20180125,3200,10001215,C,E:/Pycharm/data/option_data\20180926\20180125\3200\10001215C\10001215vols_data.csv,1,4
2095,20180926,20180125,3200,10001224,P,E:/Pycharm/data/option_data\20180926\20180125\3200\10001224P\10001224vols_data.csv,1,4
2096,20180228,20180126,3100,10001158,C,E:/Pycharm/data/option_data\20180228\20180126\3100\10001158C\10001158vols_data.csv,1,1
2097,20180228,20180126,3100,10001162,P,E:/Pycharm/data/option_data\20180228\20180126\3100\10001162P\10001162vols_data.csv,1,1
2098,20180328,20180126,3100,10001164,C,E:/Pycharm/data/option_data\20180328\20180126\3100\10001164C\10001164vols_data.csv,1,2
