,expiry,date,strike,id,type,path,is_atm
13444,20180328,20180308,3100,10001164,C,E:/Pycharm/data/option_data\20180328\20180308\3100\10001164C\10001164vols_data.csv,0
13445,20180328,20180308,3200,10001175,C,E:/Pycharm/data/option_data\20180328\20180308\3200\10001175C\10001175vols_data.csv,0
13446,20180328,20180308,2700,10000977,P,E:/Pycharm/data/option_data\20180328\20180308\2700\10000977P\10000977vols_data.csv,0
13447,20180328,20180308,2800,10001110,P,E:/Pycharm/data/option_data\20180328\20180308\2800\10001110P\10001110vols_data.csv,0
13448,20180328,20180308,2850,10001111,P,E:/Pycharm/data/option_data\20180328\20180308\2850\10001111P\10001111vols_data.csv,0
13449,20180328,20180308,2900,10001112,P,E:/Pycharm/data/option_data\20180328\20180308\2900\10001112P\10001112vols_data.csv,1
13450,20180328,20180308,2950,10001113,P,E:/Pycharm/data/option_data\20180328\20180308\2950\10001113P\10001113vols_data.csv,0
13451,20180328,20180308,2750,10001130,P,E:/Pycharm/data/option_data\20180328\20180308\2750\10001130P\10001130vols_data.csv,0
13452,20180328,20180308,2650,10001165,P,E:/Pycharm/data/option_data\20180328\20180308\2650\10001165P\10001165vols_data.csv,0
13453,20180425,20180308,2800,10001250,C,E:/Pycharm/data/option_data\20180425\20180308\2800\10001250C\10001250vols_data.csv,0
13454,20180425,20180308,2850,10001251,C,E:/Pycharm/data/option_data\20180425\20180308\2850\10001251C\10001251vols_data.csv,0
13455,20180425,20180308,2900,10001252,C,E:/Pycharm/data/option_data\20180425\20180308\2900\10001252C\10001252vols_data.csv,1
13456,20180425,20180308,2950,10001253,C,E:/Pycharm/data/option_data\20180425\20180308\2950\10001253C\10001253vols_data.csv,0
13457,20180425,20180308,3000,10001254,C,E:/Pycharm/data/option_data\20180425\20180308\3000\10001254C\10001254vols_data.csv,0
13458,20180425,20180308,3100,10001255,C,E:/Pycharm/data/option_data\20180425\20180308\3100\10001255C\10001255vols_data.csv,0
13459,20180425,20180308,3200,10001265,C,E:/Pycharm/data/option_data\20180425\20180308\3200\10001265C\10001265vols_data.csv,0
13460,20180425,20180308,2650,10001256,P,E:/Pycharm/data/option_data\20180425\20180308\2650\10001256P\10001256vols_data.csv,0
13461,20180425,20180308,2700,10001257,P,E:/Pycharm/data/option_data\20180425\20180308\2700\10001257P\10001257vols_data.csv,0
13462,20180425,20180308,2750,10001258,P,E:/Pycharm/data/option_data\20180425\20180308\2750\10001258P\10001258vols_data.csv,0
13463,20180425,20180308,2800,10001259,P,E:/Pycharm/data/option_data\20180425\20180308\2800\10001259P\10001259vols_data.csv,0
13464,20180425,20180308,2850,10001260,P,E:/Pycharm/data/option_data\20180425\20180308\2850\10001260P\10001260vols_data.csv,0
13465,20180425,20180308,2900,10001261,P,E:/Pycharm/data/option_data\20180425\20180308\2900\10001261P\10001261vols_data.csv,1
13466,20180425,20180308,2950,10001262,P,E:/Pycharm/data/option_data\20180425\20180308\2950\10001262P\10001262vols_data.csv,0
13467,20180627,20180308,2800,10001115,C,E:/Pycharm/data/option_data\20180627\20180308\2800\10001115C\10001115vols_data.csv,0
13468,20180627,20180308,2850,10001116,C,E:/Pycharm/data/option_data\20180627\20180308\2850\10001116C\10001116vols_data.csv,0
13469,20180627,20180308,2900,10001117,C,E:/Pycharm/data/option_data\20180627\20180308\2900\10001117C\10001117vols_data.csv,1
13470,20180627,20180308,2950,10001118,C,E:/Pycharm/data/option_data\20180627\20180308\2950\10001118C\10001118vols_data.csv,0
13471,20180627,20180308,3000,10001119,C,E:/Pycharm/data/option_data\20180627\20180308\3000\10001119C\10001119vols_data.csv,0
13472,20180627,20180308,3100,10001168,C,E:/Pycharm/data/option_data\20180627\20180308\3100\10001168C\10001168vols_data.csv,0
13473,20180627,20180308,3200,10001177,C,E:/Pycharm/data/option_data\20180627\20180308\3200\10001177C\10001177vols_data.csv,0
13474,20180627,20180308,2700,10001031,P,E:/Pycharm/data/option_data\20180627\20180308\2700\10001031P\10001031vols_data.csv,0
13475,20180627,20180308,2800,10001120,P,E:/Pycharm/data/option_data\20180627\20180308\2800\10001120P\10001120vols_data.csv,0
13476,20180627,20180308,2850,10001121,P,E:/Pycharm/data/option_data\20180627\20180308\2850\10001121P\10001121vols_data.csv,0
13477,20180627,20180308,2900,10001122,P,E:/Pycharm/data/option_data\20180627\20180308\2900\10001122P\10001122vols_data.csv,1
13478,20180627,20180308,2950,10001123,P,E:/Pycharm/data/option_data\20180627\20180308\2950\10001123P\10001123vols_data.csv,0
13479,20180627,20180308,2750,10001132,P,E:/Pycharm/data/option_data\20180627\20180308\2750\10001132P\10001132vols_data.csv,0
13480,20180627,20180308,2650,10001169,P,E:/Pycharm/data/option_data\20180627\20180308\2650\10001169P\10001169vols_data.csv,0
13481,20180926,20180308,2900,10001211,C,E:/Pycharm/data/option_data\20180926\20180308\2900\10001211C\10001211vols_data.csv,1
13482,20180926,20180308,2950,10001212,C,E:/Pycharm/data/option_data\20180926\20180308\2950\10001212C\10001212vols_data.csv,0
13483,20180926,20180308,3000,10001213,C,E:/Pycharm/data/option_data\20180926\20180308\3000\10001213C\10001213vols_data.csv,0
13484,20180926,20180308,3100,10001214,C,E:/Pycharm/data/option_data\20180926\20180308\3100\10001214C\10001214vols_data.csv,0
13485,20180926,20180308,3200,10001215,C,E:/Pycharm/data/option_data\20180926\20180308\3200\10001215C\10001215vols_data.csv,0
13486,20180926,20180308,2850,10001229,C,E:/Pycharm/data/option_data\20180926\20180308\2850\10001229C\10001229vols_data.csv,0
13487,20180926,20180308,2800,10001231,C,E:/Pycharm/data/option_data\20180926\20180308\2800\10001231C\10001231vols_data.csv,0
13488,20180926,20180308,2900,10001220,P,E:/Pycharm/data/option_data\20180926\20180308\2900\10001220P\10001220vols_data.csv,1
13489,20180926,20180308,2950,10001221,P,E:/Pycharm/data/option_data\20180926\20180308\2950\10001221P\10001221vols_data.csv,0
13490,20180926,20180308,2850,10001230,P,E:/Pycharm/data/option_data\20180926\20180308\2850\10001230P\10001230vols_data.csv,0
13491,20180926,20180308,2800,10001232,P,E:/Pycharm/data/option_data\20180926\20180308\2800\10001232P\10001232vols_data.csv,0
13492,20180926,20180308,2750,10001234,P,E:/Pycharm/data/option_data\20180926\20180308\2750\10001234P\10001234vols_data.csv,0
13493,20180926,20180308,2650,10001245,P,E:/Pycharm/data/option_data\20180926\20180308\2650\10001245P\10001245vols_data.csv,0
13494,20180926,20180308,2700,10001246,P,E:/Pycharm/data/option_data\20180926\20180308\2700\10001246P\10001246vols_data.csv,0
13495,20180328,20180309,2800,10001105,C,E:/Pycharm/data/option_data\20180328\20180309\2800\10001105C\10001105vols_data.csv,0
13496,20180328,20180309,2850,10001106,C,E:/Pycharm/data/option_data\20180328\20180309\2850\10001106C\10001106vols_data.csv,0
13497,20180328,20180309,2900,10001107,C,E:/Pycharm/data/option_data\20180328\20180309\2900\10001107C\10001107vols_data.csv,1
13498,20180328,20180309,2950,10001108,C,E:/Pycharm/data/option_data\20180328\20180309\2950\10001108C\10001108vols_data.csv,0
13499,20180328,20180309,3000,10001109,C,E:/Pycharm/data/option_data\20180328\20180309\3000\10001109C\10001109vols_data.csv,0
13500,20180328,20180309,3100,10001164,C,E:/Pycharm/data/option_data\20180328\20180309\3100\10001164C\10001164vols_data.csv,0
13501,20180328,20180309,3200,10001175,C,E:/Pycharm/data/option_data\20180328\20180309\3200\10001175C\10001175vols_data.csv,0
13502,20180328,20180309,2700,10000977,P,E:/Pycharm/data/option_data\20180328\20180309\2700\10000977P\10000977vols_data.csv,0
13503,20180328,20180309,2800,10001110,P,E:/Pycharm/data/option_data\20180328\20180309\2800\10001110P\10001110vols_data.csv,0
13504,20180328,20180309,2850,10001111,P,E:/Pycharm/data/option_data\20180328\20180309\2850\10001111P\10001111vols_data.csv,0
13505,20180328,20180309,2900,10001112,P,E:/Pycharm/data/option_data\20180328\20180309\2900\10001112P\10001112vols_data.csv,1
13506,20180328,20180309,2950,10001113,P,E:/Pycharm/data/option_data\20180328\20180309\2950\10001113P\10001113vols_data.csv,0
13507,20180328,20180309,2750,10001130,P,E:/Pycharm/data/option_data\20180328\20180309\2750\10001130P\10001130vols_data.csv,0
13508,20180328,20180309,2650,10001165,P,E:/Pycharm/data/option_data\20180328\20180309\2650\10001165P\10001165vols_data.csv,0
13509,20180425,20180309,2800,10001250,C,E:/Pycharm/data/option_data\20180425\20180309\2800\10001250C\10001250vols_data.csv,0
13510,20180425,20180309,2850,10001251,C,E:/Pycharm/data/option_data\20180425\20180309\2850\10001251C\10001251vols_data.csv,0
13511,20180425,20180309,2900,10001252,C,E:/Pycharm/data/option_data\20180425\20180309\2900\10001252C\10001252vols_data.csv,1
13512,20180425,20180309,2950,10001253,C,E:/Pycharm/data/option_data\20180425\20180309\2950\10001253C\10001253vols_data.csv,0
13513,20180425,20180309,3000,10001254,C,E:/Pycharm/data/option_data\20180425\20180309\3000\10001254C\10001254vols_data.csv,0
13514,20180425,20180309,3100,10001255,C,E:/Pycharm/data/option_data\20180425\20180309\3100\10001255C\10001255vols_data.csv,0
13515,20180425,20180309,3200,10001265,C,E:/Pycharm/data/option_data\20180425\20180309\3200\10001265C\10001265vols_data.csv,0
13516,20180425,20180309,2650,10001256,P,E:/Pycharm/data/option_data\20180425\20180309\2650\10001256P\10001256vols_data.csv,0
13517,20180425,20180309,2700,10001257,P,E:/Pycharm/data/option_data\20180425\20180309\2700\10001257P\10001257vols_data.csv,0
13518,20180425,20180309,2750,10001258,P,E:/Pycharm/data/option_data\20180425\20180309\2750\10001258P\10001258vols_data.csv,0
13519,20180425,20180309,2800,10001259,P,E:/Pycharm/data/option_data\20180425\20180309\2800\10001259P\10001259vols_data.csv,0
13520,20180425,20180309,2850,10001260,P,E:/Pycharm/data/option_data\20180425\20180309\2850\10001260P\10001260vols_data.csv,0
13521,20180425,20180309,2900,10001261,P,E:/Pycharm/data/option_data\20180425\20180309\2900\10001261P\10001261vols_data.csv,1
13522,20180425,20180309,2950,10001262,P,E:/Pycharm/data/option_data\20180425\20180309\2950\10001262P\10001262vols_data.csv,0
13523,20180627,20180309,2800,10001115,C,E:/Pycharm/data/option_data\20180627\20180309\2800\10001115C\10001115vols_data.csv,0
13524,20180627,20180309,2850,10001116,C,E:/Pycharm/data/option_data\20180627\20180309\2850\10001116C\10001116vols_data.csv,0
13525,20180627,20180309,2900,10001117,C,E:/Pycharm/data/option_data\20180627\20180309\2900\10001117C\10001117vols_data.csv,1
13526,20180627,20180309,2950,10001118,C,E:/Pycharm/data/option_data\20180627\20180309\2950\10001118C\10001118vols_data.csv,0
13527,20180627,20180309,3000,10001119,C,E:/Pycharm/data/option_data\20180627\20180309\3000\10001119C\10001119vols_data.csv,0
13528,20180627,20180309,3100,10001168,C,E:/Pycharm/data/option_data\20180627\20180309\3100\10001168C\10001168vols_data.csv,0
13529,20180627,20180309,3200,10001177,C,E:/Pycharm/data/option_data\20180627\20180309\3200\10001177C\10001177vols_data.csv,0
13530,20180627,20180309,2700,10001031,P,E:/Pycharm/data/option_data\20180627\20180309\2700\10001031P\10001031vols_data.csv,0
13531,20180627,20180309,2800,10001120,P,E:/Pycharm/data/option_data\20180627\20180309\2800\10001120P\10001120vols_data.csv,0
13532,20180627,20180309,2850,10001121,P,E:/Pycharm/data/option_data\20180627\20180309\2850\10001121P\10001121vols_data.csv,0
13533,20180627,20180309,2900,10001122,P,E:/Pycharm/data/option_data\20180627\20180309\2900\10001122P\10001122vols_data.csv,1
13534,20180627,20180309,2950,10001123,P,E:/Pycharm/data/option_data\20180627\20180309\2950\10001123P\10001123vols_data.csv,0
13535,20180627,20180309,2750,10001132,P,E:/Pycharm/data/option_data\20180627\20180309\2750\10001132P\10001132vols_data.csv,0
13536,20180627,20180309,2650,10001169,P,E:/Pycharm/data/option_data\20180627\20180309\2650\10001169P\10001169vols_data.csv,0
13537,20180926,20180309,2900,10001211,C,E:/Pycharm/data/option_data\20180926\20180309\2900\10001211C\10001211vols_data.csv,1
13538,20180926,20180309,2950,10001212,C,E:/Pycharm/data/option_data\20180926\20180309\2950\10001212C\10001212vols_data.csv,0
13539,20180926,20180309,3000,10001213,C,E:/Pycharm/data/option_data\20180926\20180309\3000\10001213C\10001213vols_data.csv,0
13540,20180926,20180309,3100,10001214,C,E:/Pycharm/data/option_data\20180926\20180309\3100\10001214C\10001214vols_data.csv,0
13541,20180926,20180309,3200,10001215,C,E:/Pycharm/data/option_data\20180926\20180309\3200\10001215C\10001215vols_data.csv,0
13542,20180926,20180309,2850,10001229,C,E:/Pycharm/data/option_data\20180926\20180309\2850\10001229C\10001229vols_data.csv,0
13543,20180926,20180309,2800,10001231,C,E:/Pycharm/data/option_data\20180926\20180309\2800\10001231C\10001231vols_data.csv,0
13544,20180926,20180309,2900,10001220,P,E:/Pycharm/data/option_data\20180926\20180309\2900\10001220P\10001220vols_data.csv,1
13545,20180926,20180309,2950,10001221,P,E:/Pycharm/data/option_data\20180926\20180309\2950\10001221P\10001221vols_data.csv,0
13546,20180926,20180309,2850,10001230,P,E:/Pycharm/data/option_data\20180926\20180309\2850\10001230P\10001230vols_data.csv,0
13547,20180926,20180309,2800,10001232,P,E:/Pycharm/data/option_data\20180926\20180309\2800\10001232P\10001232vols_data.csv,0
13548,20180926,20180309,2750,10001234,P,E:/Pycharm/data/option_data\20180926\20180309\2750\10001234P\10001234vols_data.csv,0
13549,20180926,20180309,2650,10001245,P,E:/Pycharm/data/option_data\20180926\20180309\2650\10001245P\10001245vols_data.csv,0
13550,20180926,20180309,2700,10001246,P,E:/Pycharm/data/option_data\20180926\20180309\2700\10001246P\10001246vols_data.csv,0
13551,20180328,20180312,2800,10001105,C,E:/Pycharm/data/option_data\20180328\20180312\2800\10001105C\10001105vols_data.csv,0
13552,20180328,20180312,2850,10001106,C,E:/Pycharm/data/option_data\20180328\20180312\2850\10001106C\10001106vols_data.csv,0
13553,20180328,20180312,2900,10001107,C,E:/Pycharm/data/option_data\20180328\20180312\2900\10001107C\10001107vols_data.csv,1
13554,20180328,20180312,2950,10001108,C,E:/Pycharm/data/option_data\20180328\20180312\2950\10001108C\10001108vols_data.csv,0
13555,20180328,20180312,3000,10001109,C,E:/Pycharm/data/option_data\20180328\20180312\3000\10001109C\10001109vols_data.csv,0
13556,20180328,20180312,3100,10001164,C,E:/Pycharm/data/option_data\20180328\20180312\3100\10001164C\10001164vols_data.csv,0
13557,20180328,20180312,3200,10001175,C,E:/Pycharm/data/option_data\20180328\20180312\3200\10001175C\10001175vols_data.csv,0
13558,20180328,20180312,2700,10000977,P,E:/Pycharm/data/option_data\20180328\20180312\2700\10000977P\10000977vols_data.csv,0
13559,20180328,20180312,2800,10001110,P,E:/Pycharm/data/option_data\20180328\20180312\2800\10001110P\10001110vols_data.csv,0
13560,20180328,20180312,2850,10001111,P,E:/Pycharm/data/option_data\20180328\20180312\2850\10001111P\10001111vols_data.csv,0
13561,20180328,20180312,2900,10001112,P,E:/Pycharm/data/option_data\20180328\20180312\2900\10001112P\10001112vols_data.csv,1
13562,20180328,20180312,2950,10001113,P,E:/Pycharm/data/option_data\20180328\20180312\2950\10001113P\10001113vols_data.csv,0
13563,20180328,20180312,2750,10001130,P,E:/Pycharm/data/option_data\20180328\20180312\2750\10001130P\10001130vols_data.csv,0
13564,20180328,20180312,2650,10001165,P,E:/Pycharm/data/option_data\20180328\20180312\2650\10001165P\10001165vols_data.csv,0
13565,20180425,20180312,2800,10001250,C,E:/Pycharm/data/option_data\20180425\20180312\2800\10001250C\10001250vols_data.csv,0
13566,20180425,20180312,2850,10001251,C,E:/Pycharm/data/option_data\20180425\20180312\2850\10001251C\10001251vols_data.csv,0
13567,20180425,20180312,2900,10001252,C,E:/Pycharm/data/option_data\20180425\20180312\2900\10001252C\10001252vols_data.csv,1
13568,20180425,20180312,2950,10001253,C,E:/Pycharm/data/option_data\20180425\20180312\2950\10001253C\10001253vols_data.csv,0
13569,20180425,20180312,3000,10001254,C,E:/Pycharm/data/option_data\20180425\20180312\3000\10001254C\10001254vols_data.csv,0
13570,20180425,20180312,3100,10001255,C,E:/Pycharm/data/option_data\20180425\20180312\3100\10001255C\10001255vols_data.csv,0
13571,20180425,20180312,3200,10001265,C,E:/Pycharm/data/option_data\20180425\20180312\3200\10001265C\10001265vols_data.csv,0
13572,20180425,20180312,2650,10001256,P,E:/Pycharm/data/option_data\20180425\20180312\2650\10001256P\10001256vols_data.csv,0
13573,20180425,20180312,2700,10001257,P,E:/Pycharm/data/option_data\20180425\20180312\2700\10001257P\10001257vols_data.csv,0
13574,20180425,20180312,2750,10001258,P,E:/Pycharm/data/option_data\20180425\20180312\2750\10001258P\10001258vols_data.csv,0
13575,20180425,20180312,2800,10001259,P,E:/Pycharm/data/option_data\20180425\20180312\2800\10001259P\10001259vols_data.csv,0
13576,20180425,20180312,2850,10001260,P,E:/Pycharm/data/option_data\20180425\20180312\2850\10001260P\10001260vols_data.csv,0
13577,20180425,20180312,2900,10001261,P,E:/Pycharm/data/option_data\20180425\20180312\2900\10001261P\10001261vols_data.csv,1
13578,20180425,20180312,2950,10001262,P,E:/Pycharm/data/option_data\20180425\20180312\2950\10001262P\10001262vols_data.csv,0
13579,20180627,20180312,2800,10001115,C,E:/Pycharm/data/option_data\20180627\20180312\2800\10001115C\10001115vols_data.csv,0
13580,20180627,20180312,2850,10001116,C,E:/Pycharm/data/option_data\20180627\20180312\2850\10001116C\10001116vols_data.csv,0
13581,20180627,20180312,2900,10001117,C,E:/Pycharm/data/option_data\20180627\20180312\2900\10001117C\10001117vols_data.csv,1
13582,20180627,20180312,2950,10001118,C,E:/Pycharm/data/option_data\20180627\20180312\2950\10001118C\10001118vols_data.csv,0
13583,20180627,20180312,3000,10001119,C,E:/Pycharm/data/option_data\20180627\20180312\3000\10001119C\10001119vols_data.csv,0
13584,20180627,20180312,3100,10001168,C,E:/Pycharm/data/option_data\20180627\20180312\3100\10001168C\10001168vols_data.csv,0
13585,20180627,20180312,3200,10001177,C,E:/Pycharm/data/option_data\20180627\20180312\3200\10001177C\10001177vols_data.csv,0
13586,20180627,20180312,2700,10001031,P,E:/Pycharm/data/option_data\20180627\20180312\2700\10001031P\10001031vols_data.csv,0
13587,20180627,20180312,2800,10001120,P,E:/Pycharm/data/option_data\20180627\20180312\2800\10001120P\10001120vols_data.csv,0
13588,20180627,20180312,2850,10001121,P,E:/Pycharm/data/option_data\20180627\20180312\2850\10001121P\10001121vols_data.csv,0
13589,20180627,20180312,2900,10001122,P,E:/Pycharm/data/option_data\20180627\20180312\2900\10001122P\10001122vols_data.csv,1
13590,20180627,20180312,2950,10001123,P,E:/Pycharm/data/option_data\20180627\20180312\2950\10001123P\10001123vols_data.csv,0
13591,20180627,20180312,2750,10001132,P,E:/Pycharm/data/option_data\20180627\20180312\2750\10001132P\10001132vols_data.csv,0
13592,20180627,20180312,2650,10001169,P,E:/Pycharm/data/option_data\20180627\20180312\2650\10001169P\10001169vols_data.csv,0
13593,20180926,20180312,2900,10001211,C,E:/Pycharm/data/option_data\20180926\20180312\2900\10001211C\10001211vols_data.csv,1
13594,20180926,20180312,2950,10001212,C,E:/Pycharm/data/option_data\20180926\20180312\2950\10001212C\10001212vols_data.csv,0
13595,20180926,20180312,3000,10001213,C,E:/Pycharm/data/option_data\20180926\20180312\3000\10001213C\10001213vols_data.csv,0
13596,20180926,20180312,3100,10001214,C,E:/Pycharm/data/option_data\20180926\20180312\3100\10001214C\10001214vols_data.csv,0
13597,20180926,20180312,3200,10001215,C,E:/Pycharm/data/option_data\20180926\20180312\3200\10001215C\10001215vols_data.csv,0
13598,20180926,20180312,2850,10001229,C,E:/Pycharm/data/option_data\20180926\20180312\2850\10001229C\10001229vols_data.csv,0
13599,20180926,20180312,2800,10001231,C,E:/Pycharm/data/option_data\20180926\20180312\2800\10001231C\10001231vols_data.csv,0
13600,20180926,20180312,2900,10001220,P,E:/Pycharm/data/option_data\20180926\20180312\2900\10001220P\10001220vols_data.csv,1
13601,20180926,20180312,2950,10001221,P,E:/Pycharm/data/option_data\20180926\20180312\2950\10001221P\10001221vols_data.csv,0
13602,20180926,20180312,2850,10001230,P,E:/Pycharm/data/option_data\20180926\20180312\2850\10001230P\10001230vols_data.csv,0
13603,20180926,20180312,2800,10001232,P,E:/Pycharm/data/option_data\20180926\20180312\2800\10001232P\10001232vols_data.csv,0
13604,20180926,20180312,2750,10001234,P,E:/Pycharm/data/option_data\20180926\20180312\2750\10001234P\10001234vols_data.csv,0
13605,20180926,20180312,2650,10001245,P,E:/Pycharm/data/option_data\20180926\20180312\2650\10001245P\10001245vols_data.csv,0
13606,20180926,20180312,2700,10001246,P,E:/Pycharm/data/option_data\20180926\20180312\2700\10001246P\10001246vols_data.csv,0
13607,20180328,20180313,2800,10001105,C,E:/Pycharm/data/option_data\20180328\20180313\2800\10001105C\10001105vols_data.csv,0
13608,20180328,20180313,2850,10001106,C,E:/Pycharm/data/option_data\20180328\20180313\2850\10001106C\10001106vols_data.csv,1
13609,20180328,20180313,2900,10001107,C,E:/Pycharm/data/option_data\20180328\20180313\2900\10001107C\10001107vols_data.csv,0
13610,20180328,20180313,2950,10001108,C,E:/Pycharm/data/option_data\20180328\20180313\2950\10001108C\10001108vols_data.csv,0
13611,20180328,20180313,3000,10001109,C,E:/Pycharm/data/option_data\20180328\20180313\3000\10001109C\10001109vols_data.csv,0
13612,20180328,20180313,2750,10001129,C,E:/Pycharm/data/option_data\20180328\20180313\2750\10001129C\10001129vols_data.csv,0
13613,20180328,20180313,3100,10001164,C,E:/Pycharm/data/option_data\20180328\20180313\3100\10001164C\10001164vols_data.csv,0
13614,20180328,20180313,2700,10000977,P,E:/Pycharm/data/option_data\20180328\20180313\2700\10000977P\10000977vols_data.csv,0
13615,20180328,20180313,2800,10001110,P,E:/Pycharm/data/option_data\20180328\20180313\2800\10001110P\10001110vols_data.csv,0
13616,20180328,20180313,2850,10001111,P,E:/Pycharm/data/option_data\20180328\20180313\2850\10001111P\10001111vols_data.csv,1
13617,20180328,20180313,2900,10001112,P,E:/Pycharm/data/option_data\20180328\20180313\2900\10001112P\10001112vols_data.csv,0
13618,20180328,20180313,2750,10001130,P,E:/Pycharm/data/option_data\20180328\20180313\2750\10001130P\10001130vols_data.csv,0
13619,20180328,20180313,2650,10001165,P,E:/Pycharm/data/option_data\20180328\20180313\2650\10001165P\10001165vols_data.csv,0
13620,20180328,20180313,2600,10001238,P,E:/Pycharm/data/option_data\20180328\20180313\2600\10001238P\10001238vols_data.csv,0
13621,20180425,20180313,2750,10001249,C,E:/Pycharm/data/option_data\20180425\20180313\2750\10001249C\10001249vols_data.csv,0
13622,20180425,20180313,2800,10001250,C,E:/Pycharm/data/option_data\20180425\20180313\2800\10001250C\10001250vols_data.csv,0
13623,20180425,20180313,2850,10001251,C,E:/Pycharm/data/option_data\20180425\20180313\2850\10001251C\10001251vols_data.csv,1
13624,20180425,20180313,2900,10001252,C,E:/Pycharm/data/option_data\20180425\20180313\2900\10001252C\10001252vols_data.csv,0
13625,20180425,20180313,2950,10001253,C,E:/Pycharm/data/option_data\20180425\20180313\2950\10001253C\10001253vols_data.csv,0
13626,20180425,20180313,3000,10001254,C,E:/Pycharm/data/option_data\20180425\20180313\3000\10001254C\10001254vols_data.csv,0
13627,20180425,20180313,3100,10001255,C,E:/Pycharm/data/option_data\20180425\20180313\3100\10001255C\10001255vols_data.csv,0
13628,20180425,20180313,2650,10001256,P,E:/Pycharm/data/option_data\20180425\20180313\2650\10001256P\10001256vols_data.csv,0
13629,20180425,20180313,2700,10001257,P,E:/Pycharm/data/option_data\20180425\20180313\2700\10001257P\10001257vols_data.csv,0
13630,20180425,20180313,2750,10001258,P,E:/Pycharm/data/option_data\20180425\20180313\2750\10001258P\10001258vols_data.csv,0
13631,20180425,20180313,2800,10001259,P,E:/Pycharm/data/option_data\20180425\20180313\2800\10001259P\10001259vols_data.csv,0
13632,20180425,20180313,2850,10001260,P,E:/Pycharm/data/option_data\20180425\20180313\2850\10001260P\10001260vols_data.csv,1
13633,20180425,20180313,2900,10001261,P,E:/Pycharm/data/option_data\20180425\20180313\2900\10001261P\10001261vols_data.csv,0
13634,20180627,20180313,2800,10001115,C,E:/Pycharm/data/option_data\20180627\20180313\2800\10001115C\10001115vols_data.csv,0
13635,20180627,20180313,2850,10001116,C,E:/Pycharm/data/option_data\20180627\20180313\2850\10001116C\10001116vols_data.csv,1
13636,20180627,20180313,2900,10001117,C,E:/Pycharm/data/option_data\20180627\20180313\2900\10001117C\10001117vols_data.csv,0
13637,20180627,20180313,2950,10001118,C,E:/Pycharm/data/option_data\20180627\20180313\2950\10001118C\10001118vols_data.csv,0
13638,20180627,20180313,3000,10001119,C,E:/Pycharm/data/option_data\20180627\20180313\3000\10001119C\10001119vols_data.csv,0
13639,20180627,20180313,2750,10001131,C,E:/Pycharm/data/option_data\20180627\20180313\2750\10001131C\10001131vols_data.csv,0
13640,20180627,20180313,3100,10001168,C,E:/Pycharm/data/option_data\20180627\20180313\3100\10001168C\10001168vols_data.csv,0
13641,20180627,20180313,2700,10001031,P,E:/Pycharm/data/option_data\20180627\20180313\2700\10001031P\10001031vols_data.csv,0
13642,20180627,20180313,2800,10001120,P,E:/Pycharm/data/option_data\20180627\20180313\2800\10001120P\10001120vols_data.csv,0
13643,20180627,20180313,2850,10001121,P,E:/Pycharm/data/option_data\20180627\20180313\2850\10001121P\10001121vols_data.csv,1
13644,20180627,20180313,2900,10001122,P,E:/Pycharm/data/option_data\20180627\20180313\2900\10001122P\10001122vols_data.csv,0
13645,20180627,20180313,2750,10001132,P,E:/Pycharm/data/option_data\20180627\20180313\2750\10001132P\10001132vols_data.csv,0
13646,20180627,20180313,2650,10001169,P,E:/Pycharm/data/option_data\20180627\20180313\2650\10001169P\10001169vols_data.csv,0
13647,20180627,20180313,2600,10001240,P,E:/Pycharm/data/option_data\20180627\20180313\2600\10001240P\10001240vols_data.csv,0
13648,20180926,20180313,2900,10001211,C,E:/Pycharm/data/option_data\20180926\20180313\2900\10001211C\10001211vols_data.csv,0
13649,20180926,20180313,2950,10001212,C,E:/Pycharm/data/option_data\20180926\20180313\2950\10001212C\10001212vols_data.csv,0
13650,20180926,20180313,3000,10001213,C,E:/Pycharm/data/option_data\20180926\20180313\3000\10001213C\10001213vols_data.csv,0
13651,20180926,20180313,3100,10001214,C,E:/Pycharm/data/option_data\20180926\20180313\3100\10001214C\10001214vols_data.csv,0
13652,20180926,20180313,2850,10001229,C,E:/Pycharm/data/option_data\20180926\20180313\2850\10001229C\10001229vols_data.csv,1
13653,20180926,20180313,2800,10001231,C,E:/Pycharm/data/option_data\20180926\20180313\2800\10001231C\10001231vols_data.csv,0
13654,20180926,20180313,2750,10001233,C,E:/Pycharm/data/option_data\20180926\20180313\2750\10001233C\10001233vols_data.csv,0
13655,20180926,20180313,2900,10001220,P,E:/Pycharm/data/option_data\20180926\20180313\2900\10001220P\10001220vols_data.csv,0
13656,20180926,20180313,2850,10001230,P,E:/Pycharm/data/option_data\20180926\20180313\2850\10001230P\10001230vols_data.csv,1
13657,20180926,20180313,2800,10001232,P,E:/Pycharm/data/option_data\20180926\20180313\2800\10001232P\10001232vols_data.csv,0
13658,20180926,20180313,2750,10001234,P,E:/Pycharm/data/option_data\20180926\20180313\2750\10001234P\10001234vols_data.csv,0
13659,20180926,20180313,2600,10001244,P,E:/Pycharm/data/option_data\20180926\20180313\2600\10001244P\10001244vols_data.csv,0
13660,20180926,20180313,2650,10001245,P,E:/Pycharm/data/option_data\20180926\20180313\2650\10001245P\10001245vols_data.csv,0
13661,20180926,20180313,2700,10001246,P,E:/Pycharm/data/option_data\20180926\20180313\2700\10001246P\10001246vols_data.csv,0
