,expiry,date,strike,id,type,path,is_atm,sigma,delta
8135,20180328,20170921,2600,10000974,P,E:/Pycharm/data/option_data\20180328\20170921\2600\10000974P\10000974vols_data.csv,0,0.1491595,-0.232375
8136,20180328,20170921,2650,10000975,P,E:/Pycharm/data/option_data\20180328\20170921\2650\10000975P\10000975vols_data.csv,0,0.14856450000000002,-0.291045
8137,20180328,20170921,2700,10000976,P,E:/Pycharm/data/option_data\20180328\20170921\2700\10000976P\10000976vols_data.csv,0,0.15076250000000002,-0.35465100000000005
8138,20180328,20170921,2750,10000977,P,E:/Pycharm/data/option_data\20180328\20170921\2750\10000977P\10000977vols_data.csv,1,0.1536745,-0.420235
8139,20180328,20170921,2800,10000978,P,E:/Pycharm/data/option_data\20180328\20170921\2800\10000978P\10000978vols_data.csv,0,0.156228,-0.484868
8140,20180328,20170921,2550,10000988,P,E:/Pycharm/data/option_data\20180328\20170921\2550\10000988P\10000988vols_data.csv,0,0.1488525,-0.181035
8141,20180328,20170921,2500,10000990,P,E:/Pycharm/data/option_data\20180328\20170921\2500\10000990P\10000990vols_data.csv,0,0.1504055,-0.13838399999999998
8142,20170927,20170922,2650,10000929,C,E:/Pycharm/data/option_data\20170927\20170922\2650\10000929C\10000929vols_data.csv,0,0.07869,0.960159
8143,20170927,20170922,2700,10000949,C,E:/Pycharm/data/option_data\20170927\20170922\2700\10000949C\10000949vols_data.csv,0,0.11124350000000001,0.749412
8144,20170927,20170922,2750,10000957,C,E:/Pycharm/data/option_data\20170927\20170922\2750\10000957C\10000957vols_data.csv,1,0.12557000000000001,0.241135
8145,20170927,20170922,2800,10000965,C,E:/Pycharm/data/option_data\20170927\20170922\2800\10000965C\10000965vols_data.csv,0,0.14450249999999998,0.052691800000000004
8146,20170927,20170922,2850,10000981,C,E:/Pycharm/data/option_data\20170927\20170922\2850\10000981C\10000981vols_data.csv,0,0.17650549999999998,0.013360299999999999
8147,20170927,20170922,2900,10001003,C,E:/Pycharm/data/option_data\20170927\20170922\2900\10001003C\10001003vols_data.csv,0,0.21893300000000002,0.0034181999999999997
8148,20170927,20170922,2500,10000856,P,E:/Pycharm/data/option_data\20170927\20170922\2500\10000856P\10000856vols_data.csv,0,0.314202,-0.0148614
8149,20170927,20170922,2550,10000914,P,E:/Pycharm/data/option_data\20170927\20170922\2550\10000914P\10000914vols_data.csv,0,0.244392,-0.0130254
8150,20170927,20170922,2600,10000922,P,E:/Pycharm/data/option_data\20170927\20170922\2600\10000922P\10000922vols_data.csv,0,0.19215749999999998,-0.0145072
8151,20170927,20170922,2650,10000930,P,E:/Pycharm/data/option_data\20170927\20170922\2650\10000930P\10000930vols_data.csv,0,0.1275555,-0.0354985
8152,20170927,20170922,2700,10000950,P,E:/Pycharm/data/option_data\20170927\20170922\2700\10000950P\10000950vols_data.csv,0,0.106013,-0.246246
8153,20170927,20170922,2750,10000958,P,E:/Pycharm/data/option_data\20170927\20170922\2750\10000958P\10000958vols_data.csv,1,0.125635,-0.7545229999999999
8154,20170927,20170922,2800,10000966,P,E:/Pycharm/data/option_data\20170927\20170922\2800\10000966P\10000966vols_data.csv,0,0.146892,-0.942966
8155,20171025,20170922,2650,10000992,C,E:/Pycharm/data/option_data\20171025\20170922\2650\10000992C\10000992vols_data.csv,0,0.1170775,0.841245
8156,20171025,20170922,2700,10000993,C,E:/Pycharm/data/option_data\20171025\20170922\2700\10000993C\10000993vols_data.csv,0,0.1186365,0.667132
8157,20171025,20170922,2750,10000994,C,E:/Pycharm/data/option_data\20171025\20170922\2750\10000994C\10000994vols_data.csv,1,0.12733100000000003,0.46264399999999994
8158,20171025,20170922,2800,10000995,C,E:/Pycharm/data/option_data\20171025\20170922\2800\10000995C\10000995vols_data.csv,0,0.139019,0.298348
8159,20171025,20170922,2850,10001001,C,E:/Pycharm/data/option_data\20171025\20170922\2850\10001001C\10001001vols_data.csv,0,0.150925,0.187499
8160,20171025,20170922,2900,10001005,C,E:/Pycharm/data/option_data\20171025\20170922\2900\10001005C\10001005vols_data.csv,0,0.16179949999999999,0.115698
8161,20171025,20170922,2600,10000996,P,E:/Pycharm/data/option_data\20171025\20170922\2600\10000996P\10000996vols_data.csv,0,0.12257699999999999,-0.0696325
8162,20171025,20170922,2650,10000997,P,E:/Pycharm/data/option_data\20171025\20170922\2650\10000997P\10000997vols_data.csv,0,0.115181,-0.158717
8163,20171025,20170922,2700,10000998,P,E:/Pycharm/data/option_data\20171025\20170922\2700\10000998P\10000998vols_data.csv,0,0.11802699999999999,-0.33283
8164,20171025,20170922,2750,10000999,P,E:/Pycharm/data/option_data\20171025\20170922\2750\10000999P\10000999vols_data.csv,1,0.126907,-0.5373180000000001
8165,20171025,20170922,2800,10001000,P,E:/Pycharm/data/option_data\20171025\20170922\2800\10001000P\10001000vols_data.csv,0,0.14014349999999998,-0.7016140000000001
8166,20171227,20170922,2650,10000931,C,E:/Pycharm/data/option_data\20171227\20170922\2650\10000931C\10000931vols_data.csv,0,0.1388295,0.7304689999999999
8167,20171227,20170922,2700,10000951,C,E:/Pycharm/data/option_data\20171227\20170922\2700\10000951C\10000951vols_data.csv,0,0.139519,0.638645
8168,20171227,20170922,2750,10000959,C,E:/Pycharm/data/option_data\20171227\20170922\2750\10000959C\10000959vols_data.csv,1,0.141007,0.53784
8169,20171227,20170922,2800,10000967,C,E:/Pycharm/data/option_data\20171227\20170922\2800\10000967C\10000967vols_data.csv,0,0.1440685,0.43846999999999997
8170,20171227,20170922,2850,10000983,C,E:/Pycharm/data/option_data\20171227\20170922\2850\10000983C\10000983vols_data.csv,0,0.14707750000000003,0.349985
8171,20171227,20170922,2900,10001007,C,E:/Pycharm/data/option_data\20171227\20170922\2900\10001007C\10001007vols_data.csv,0,0.1514845,0.277565
8172,20171227,20170922,2500,10000900,P,E:/Pycharm/data/option_data\20171227\20170922\2500\10000900P\10000900vols_data.csv,0,0.1546975,-0.0950504
8173,20171227,20170922,2550,10000916,P,E:/Pycharm/data/option_data\20171227\20170922\2550\10000916P\10000916vols_data.csv,0,0.149569,-0.136344
8174,20171227,20170922,2600,10000924,P,E:/Pycharm/data/option_data\20171227\20170922\2600\10000924P\10000924vols_data.csv,0,0.142216,-0.193852
8175,20171227,20170922,2650,10000932,P,E:/Pycharm/data/option_data\20171227\20170922\2650\10000932P\10000932vols_data.csv,0,0.1401645,-0.269531
8176,20171227,20170922,2700,10000952,P,E:/Pycharm/data/option_data\20171227\20170922\2700\10000952P\10000952vols_data.csv,0,0.1390625,-0.36135500000000004
8177,20171227,20170922,2750,10000960,P,E:/Pycharm/data/option_data\20171227\20170922\2750\10000960P\10000960vols_data.csv,1,0.141133,-0.46216
8178,20171227,20170922,2800,10000968,P,E:/Pycharm/data/option_data\20171227\20170922\2800\10000968P\10000968vols_data.csv,0,0.1443895,-0.56153
8179,20180328,20170922,2650,10000970,C,E:/Pycharm/data/option_data\20180328\20170922\2650\10000970C\10000970vols_data.csv,0,0.1497755,0.701825
8180,20180328,20170922,2700,10000971,C,E:/Pycharm/data/option_data\20180328\20170922\2700\10000971C\10000971vols_data.csv,0,0.15115499999999998,0.637022
8181,20180328,20170922,2750,10000972,C,E:/Pycharm/data/option_data\20180328\20170922\2750\10000972C\10000972vols_data.csv,1,0.1532715,0.570623
8182,20180328,20170922,2800,10000973,C,E:/Pycharm/data/option_data\20180328\20170922\2800\10000973C\10000973vols_data.csv,0,0.155779,0.505568
8183,20180328,20170922,2850,10000985,C,E:/Pycharm/data/option_data\20180328\20170922\2850\10000985C\10000985vols_data.csv,0,0.1599245,0.444219
8184,20180328,20170922,2900,10001009,C,E:/Pycharm/data/option_data\20180328\20170922\2900\10001009C\10001009vols_data.csv,0,0.161999,0.38814099999999996
8185,20180328,20170922,2600,10000974,P,E:/Pycharm/data/option_data\20180328\20170922\2600\10000974P\10000974vols_data.csv,0,0.14724550000000003,-0.238019
8186,20180328,20170922,2650,10000975,P,E:/Pycharm/data/option_data\20180328\20170922\2650\10000975P\10000975vols_data.csv,0,0.147708,-0.298175
8187,20180328,20170922,2700,10000976,P,E:/Pycharm/data/option_data\20180328\20170922\2700\10000976P\10000976vols_data.csv,0,0.15049249999999997,-0.362978
8188,20180328,20170922,2750,10000977,P,E:/Pycharm/data/option_data\20180328\20170922\2750\10000977P\10000977vols_data.csv,1,0.15265050000000002,-0.42937700000000006
8189,20180328,20170922,2800,10000978,P,E:/Pycharm/data/option_data\20180328\20170922\2800\10000978P\10000978vols_data.csv,0,0.15647099999999997,-0.494432
8190,20180328,20170922,2550,10000988,P,E:/Pycharm/data/option_data\20180328\20170922\2550\10000988P\10000988vols_data.csv,0,0.14717750000000002,-0.185065
8191,20180328,20170922,2500,10000990,P,E:/Pycharm/data/option_data\20180328\20170922\2500\10000990P\10000990vols_data.csv,0,0.14879799999999999,-0.140861
8192,20170927,20170925,2650,10000929,C,E:/Pycharm/data/option_data\20170927\20170925\2650\10000929C\10000929vols_data.csv,0,0.104769,0.98244
8193,20170927,20170925,2700,10000949,C,E:/Pycharm/data/option_data\20170927\20170925\2700\10000949C\10000949vols_data.csv,0,0.12626500000000002,0.8297889999999999
8194,20170927,20170925,2750,10000957,C,E:/Pycharm/data/option_data\20170927\20170925\2750\10000957C\10000957vols_data.csv,1,0.150645,0.245854
8195,20170927,20170925,2800,10000965,C,E:/Pycharm/data/option_data\20170927\20170925\2800\10000965C\10000965vols_data.csv,0,0.175078,0.035540800000000004
8196,20170927,20170925,2850,10000981,C,E:/Pycharm/data/option_data\20170927\20170925\2850\10000981C\10000981vols_data.csv,0,0.23173499999999997,0.00934866
8197,20170927,20170925,2900,10001003,C,E:/Pycharm/data/option_data\20170927\20170925\2900\10001003C\10001003vols_data.csv,0,0.3111945,0.00437786
8198,20170927,20170925,2500,10000856,P,E:/Pycharm/data/option_data\20170927\20170925\2500\10000856P\10000856vols_data.csv,0,0.432195,-0.00103635
8199,20170927,20170925,2550,10000914,P,E:/Pycharm/data/option_data\20170927\20170925\2550\10000914P\10000914vols_data.csv,0,0.34372900000000006,-0.00147858
8200,20170927,20170925,2600,10000922,P,E:/Pycharm/data/option_data\20170927\20170925\2600\10000922P\10000922vols_data.csv,0,0.2547695,-0.00308061
8201,20170927,20170925,2650,10000930,P,E:/Pycharm/data/option_data\20170927\20170925\2650\10000930P\10000930vols_data.csv,0,0.17694700000000002,-0.0144127
8202,20170927,20170925,2700,10000950,P,E:/Pycharm/data/option_data\20170927\20170925\2700\10000950P\10000950vols_data.csv,0,0.1277955,-0.16706300000000002
8203,20170927,20170925,2750,10000958,P,E:/Pycharm/data/option_data\20170927\20170925\2750\10000958P\10000958vols_data.csv,1,0.15543400000000002,-0.7509979999999999
8204,20170927,20170925,2800,10000966,P,E:/Pycharm/data/option_data\20170927\20170925\2800\10000966P\10000966vols_data.csv,0,0.12821165,-0.961311
8205,20171025,20170925,2650,10000992,C,E:/Pycharm/data/option_data\20171025\20170925\2650\10000992C\10000992vols_data.csv,0,0.121259,0.8525719999999999
8206,20171025,20170925,2700,10000993,C,E:/Pycharm/data/option_data\20171025\20170925\2700\10000993C\10000993vols_data.csv,0,0.1198365,0.683724
8207,20171025,20170925,2750,10000994,C,E:/Pycharm/data/option_data\20171025\20170925\2750\10000994C\10000994vols_data.csv,1,0.128282,0.47305
8208,20171025,20170925,2800,10000995,C,E:/Pycharm/data/option_data\20171025\20170925\2800\10000995C\10000995vols_data.csv,0,0.13740449999999998,0.298078
8209,20171025,20170925,2850,10001001,C,E:/Pycharm/data/option_data\20171025\20170925\2850\10001001C\10001001vols_data.csv,0,0.150445,0.18090799999999999
8210,20171025,20170925,2900,10001005,C,E:/Pycharm/data/option_data\20171025\20170925\2900\10001005C\10001005vols_data.csv,0,0.1604325,0.10772899999999999
8211,20171025,20170925,2600,10000996,P,E:/Pycharm/data/option_data\20171025\20170925\2600\10000996P\10000996vols_data.csv,0,0.1265965,-0.0645675
8212,20171025,20170925,2650,10000997,P,E:/Pycharm/data/option_data\20171025\20170925\2650\10000997P\10000997vols_data.csv,0,0.118511,-0.147428
8213,20171025,20170925,2700,10000998,P,E:/Pycharm/data/option_data\20171025\20170925\2700\10000998P\10000998vols_data.csv,0,0.11967649999999999,-0.316276
8214,20171025,20170925,2750,10000999,P,E:/Pycharm/data/option_data\20171025\20170925\2750\10000999P\10000999vols_data.csv,1,0.1272955,-0.52695
8215,20171025,20170925,2800,10001000,P,E:/Pycharm/data/option_data\20171025\20170925\2800\10001000P\10001000vols_data.csv,0,0.13872849999999998,-0.701922
8216,20171227,20170925,2650,10000931,C,E:/Pycharm/data/option_data\20171227\20170925\2650\10000931C\10000931vols_data.csv,0,0.139378,0.740291
8217,20171227,20170925,2700,10000951,C,E:/Pycharm/data/option_data\20171227\20170925\2700\10000951C\10000951vols_data.csv,0,0.1388165,0.649306
8218,20171227,20170925,2750,10000959,C,E:/Pycharm/data/option_data\20171227\20170925\2750\10000959C\10000959vols_data.csv,1,0.13939600000000002,0.547794
8219,20171227,20170925,2800,10000967,C,E:/Pycharm/data/option_data\20171227\20170925\2800\10000967C\10000967vols_data.csv,0,0.1434205,0.446279
8220,20171227,20170925,2850,10000983,C,E:/Pycharm/data/option_data\20171227\20170925\2850\10000983C\10000983vols_data.csv,0,0.1472165,0.354862
8221,20171227,20170925,2900,10001007,C,E:/Pycharm/data/option_data\20171227\20170925\2900\10001007C\10001007vols_data.csv,0,0.15092899999999998,0.27948
8222,20171227,20170925,2500,10000900,P,E:/Pycharm/data/option_data\20171227\20170925\2500\10000900P\10000900vols_data.csv,0,0.156857,-0.09150499999999999
8223,20171227,20170925,2550,10000916,P,E:/Pycharm/data/option_data\20171227\20170925\2550\10000916P\10000916vols_data.csv,0,0.150807,-0.13069
8224,20171227,20170925,2600,10000924,P,E:/Pycharm/data/option_data\20171227\20170925\2600\10000924P\10000924vols_data.csv,0,0.143253,-0.18593099999999999
8225,20171227,20170925,2650,10000932,P,E:/Pycharm/data/option_data\20171227\20170925\2650\10000932P\10000932vols_data.csv,0,0.13969199999999998,-0.259709
8226,20171227,20170925,2700,10000952,P,E:/Pycharm/data/option_data\20171227\20170925\2700\10000952P\10000952vols_data.csv,0,0.1380805,-0.350694
8227,20171227,20170925,2750,10000960,P,E:/Pycharm/data/option_data\20171227\20170925\2750\10000960P\10000960vols_data.csv,1,0.140354,-0.45220600000000005
8228,20171227,20170925,2800,10000968,P,E:/Pycharm/data/option_data\20171227\20170925\2800\10000968P\10000968vols_data.csv,0,0.143158,-0.553721
8229,20180328,20170925,2650,10000970,C,E:/Pycharm/data/option_data\20180328\20170925\2650\10000970C\10000970vols_data.csv,0,0.148149,0.707547
8230,20180328,20170925,2700,10000971,C,E:/Pycharm/data/option_data\20180328\20170925\2700\10000971C\10000971vols_data.csv,0,0.150174,0.6424770000000001
8231,20180328,20170925,2750,10000972,C,E:/Pycharm/data/option_data\20180328\20170925\2750\10000972C\10000972vols_data.csv,1,0.15255049999999998,0.575414
8232,20180328,20170925,2800,10000973,C,E:/Pycharm/data/option_data\20180328\20170925\2800\10000973C\10000973vols_data.csv,0,0.15447149999999998,0.5094390000000001
8233,20180328,20170925,2850,10000985,C,E:/Pycharm/data/option_data\20180328\20170925\2850\10000985C\10000985vols_data.csv,0,0.158558,0.44707399999999997
8234,20180328,20170925,2900,10001009,C,E:/Pycharm/data/option_data\20180328\20170925\2900\10001009C\10001009vols_data.csv,0,0.161363,0.390015
8235,20180328,20170925,2600,10000974,P,E:/Pycharm/data/option_data\20180328\20170925\2600\10000974P\10000974vols_data.csv,0,0.14741100000000001,-0.23249099999999998
8236,20180328,20170925,2650,10000975,P,E:/Pycharm/data/option_data\20180328\20170925\2650\10000975P\10000975vols_data.csv,0,0.14805000000000001,-0.292453
8237,20180328,20170925,2700,10000976,P,E:/Pycharm/data/option_data\20180328\20170925\2700\10000976P\10000976vols_data.csv,0,0.1489975,-0.357523
8238,20180328,20170925,2750,10000977,P,E:/Pycharm/data/option_data\20180328\20170925\2750\10000977P\10000977vols_data.csv,1,0.15165250000000002,-0.42458599999999996
8239,20180328,20170925,2800,10000978,P,E:/Pycharm/data/option_data\20180328\20170925\2800\10000978P\10000978vols_data.csv,0,0.15497699999999998,-0.49056099999999997
8240,20180328,20170925,2550,10000988,P,E:/Pycharm/data/option_data\20180328\20170925\2550\10000988P\10000988vols_data.csv,0,0.147241,-0.180152
8241,20180328,20170925,2500,10000990,P,E:/Pycharm/data/option_data\20180328\20170925\2500\10000990P\10000990vols_data.csv,0,0.148692,-0.136844
8242,20170927,20170926,2650,10000929,C,E:/Pycharm/data/option_data\20170927\20170926\2650\10000929C\10000929vols_data.csv,0,0.260455,0.9933049999999999
8243,20170927,20170926,2700,10000949,C,E:/Pycharm/data/option_data\20170927\20170926\2700\10000949C\10000949vols_data.csv,0,0.13188850000000002,0.9216559999999999
8244,20170927,20170926,2750,10000957,C,E:/Pycharm/data/option_data\20170927\20170926\2750\10000957C\10000957vols_data.csv,1,0.1444165,0.193226
8245,20170927,20170926,2800,10000965,C,E:/Pycharm/data/option_data\20170927\20170926\2800\10000965C\10000965vols_data.csv,0,0.2019905,0.0175645
8246,20170927,20170926,2850,10000981,C,E:/Pycharm/data/option_data\20170927\20170926\2850\10000981C\10000981vols_data.csv,0,0.321414,0.00594097
8247,20170927,20170926,2900,10001003,C,E:/Pycharm/data/option_data\20170927\20170926\2900\10001003C\10001003vols_data.csv,0,0.433747,0.00370458
8248,20170927,20170926,2500,10000856,P,E:/Pycharm/data/option_data\20170927\20170926\2500\10000856P\10000856vols_data.csv,0,0.6153365,-0.00152388
8249,20170927,20170926,2550,10000914,P,E:/Pycharm/data/option_data\20170927\20170926\2550\10000914P\10000914vols_data.csv,0,0.23561550000000003,-0.00173557
8250,20170927,20170926,2600,10000922,P,E:/Pycharm/data/option_data\20170927\20170926\2600\10000922P\10000922vols_data.csv,0,0.174969,-0.00236729
8251,20170927,20170926,2650,10000930,P,E:/Pycharm/data/option_data\20170927\20170926\2650\10000930P\10000930vols_data.csv,0,0.11335250000000001,-0.00578804
8252,20170927,20170926,2700,10000950,P,E:/Pycharm/data/option_data\20170927\20170926\2700\10000950P\10000950vols_data.csv,0,0.109047,-0.0774373
8253,20170927,20170926,2750,10000958,P,E:/Pycharm/data/option_data\20170927\20170926\2750\10000958P\10000958vols_data.csv,1,0.151974,-0.805867
8254,20170927,20170926,2800,10000966,P,E:/Pycharm/data/option_data\20170927\20170926\2800\10000966P\10000966vols_data.csv,0,0.146823,-0.9815290000000001
8255,20171025,20170926,2650,10000992,C,E:/Pycharm/data/option_data\20171025\20170926\2650\10000992C\10000992vols_data.csv,0,0.114319,0.8766219999999999
8256,20171025,20170926,2700,10000993,C,E:/Pycharm/data/option_data\20171025\20170926\2700\10000993C\10000993vols_data.csv,0,0.1176505,0.7099979999999999
8257,20171025,20170926,2750,10000994,C,E:/Pycharm/data/option_data\20171025\20170926\2750\10000994C\10000994vols_data.csv,1,0.125948,0.49196999999999996
8258,20171025,20170926,2800,10000995,C,E:/Pycharm/data/option_data\20171025\20170926\2800\10000995C\10000995vols_data.csv,0,0.13899099999999998,0.31098400000000004
8259,20171025,20170926,2850,10001001,C,E:/Pycharm/data/option_data\20171025\20170926\2850\10001001C\10001001vols_data.csv,0,0.149832,0.189658
8260,20171025,20170926,2900,10001005,C,E:/Pycharm/data/option_data\20171025\20170926\2900\10001005C\10001005vols_data.csv,0,0.1601845,0.112429
8261,20171025,20170926,2600,10000996,P,E:/Pycharm/data/option_data\20171025\20170926\2600\10000996P\10000996vols_data.csv,0,0.1241525,-0.0515573
8262,20171025,20170926,2650,10000997,P,E:/Pycharm/data/option_data\20171025\20170926\2650\10000997P\10000997vols_data.csv,0,0.1167245,-0.123378
8263,20171025,20170926,2700,10000998,P,E:/Pycharm/data/option_data\20171025\20170926\2700\10000998P\10000998vols_data.csv,0,0.1163075,-0.290002
8264,20171025,20170926,2750,10000999,P,E:/Pycharm/data/option_data\20171025\20170926\2750\10000999P\10000999vols_data.csv,1,0.12562600000000002,-0.50803
8265,20171025,20170926,2800,10001000,P,E:/Pycharm/data/option_data\20171025\20170926\2800\10001000P\10001000vols_data.csv,0,0.1407075,-0.689016
8266,20171227,20170926,2650,10000931,C,E:/Pycharm/data/option_data\20171227\20170926\2650\10000931C\10000931vols_data.csv,0,0.13816850000000003,0.750966
8267,20171227,20170926,2700,10000951,C,E:/Pycharm/data/option_data\20171227\20170926\2700\10000951C\10000951vols_data.csv,0,0.137233,0.660192
8268,20171227,20170926,2750,10000959,C,E:/Pycharm/data/option_data\20171227\20170926\2750\10000959C\10000959vols_data.csv,1,0.138243,0.557782
8269,20171227,20170926,2800,10000967,C,E:/Pycharm/data/option_data\20171227\20170926\2800\10000967C\10000967vols_data.csv,0,0.141185,0.454531
8270,20171227,20170926,2850,10000983,C,E:/Pycharm/data/option_data\20171227\20170926\2850\10000983C\10000983vols_data.csv,0,0.1443735,0.36105
8271,20171227,20170926,2900,10001007,C,E:/Pycharm/data/option_data\20171227\20170926\2900\10001007C\10001007vols_data.csv,0,0.1494995,0.28371399999999997
8272,20171227,20170926,2500,10000900,P,E:/Pycharm/data/option_data\20171227\20170926\2500\10000900P\10000900vols_data.csv,0,0.15544349999999998,-0.0854804
8273,20171227,20170926,2550,10000916,P,E:/Pycharm/data/option_data\20171227\20170926\2550\10000916P\10000916vols_data.csv,0,0.1497225,-0.12287999999999999
8274,20171227,20170926,2600,10000924,P,E:/Pycharm/data/option_data\20171227\20170926\2600\10000924P\10000924vols_data.csv,0,0.1431095,-0.176426
8275,20171227,20170926,2650,10000932,P,E:/Pycharm/data/option_data\20171227\20170926\2650\10000932P\10000932vols_data.csv,0,0.1390595,-0.249034
8276,20171227,20170926,2700,10000952,P,E:/Pycharm/data/option_data\20171227\20170926\2700\10000952P\10000952vols_data.csv,0,0.136763,-0.339808
8277,20171227,20170926,2750,10000960,P,E:/Pycharm/data/option_data\20171227\20170926\2750\10000960P\10000960vols_data.csv,1,0.13806249999999998,-0.44221800000000006
8278,20171227,20170926,2800,10000968,P,E:/Pycharm/data/option_data\20171227\20170926\2800\10000968P\10000968vols_data.csv,0,0.14181700000000003,-0.545469
8279,20180328,20170926,2650,10000970,C,E:/Pycharm/data/option_data\20180328\20170926\2650\10000970C\10000970vols_data.csv,0,0.14823950000000002,0.71429
8280,20180328,20170926,2700,10000971,C,E:/Pycharm/data/option_data\20180328\20170926\2700\10000971C\10000971vols_data.csv,0,0.1489075,0.6495609999999999
8281,20180328,20170926,2750,10000972,C,E:/Pycharm/data/option_data\20180328\20170926\2750\10000972C\10000972vols_data.csv,1,0.15008,0.582048
8282,20180328,20170926,2800,10000973,C,E:/Pycharm/data/option_data\20180328\20170926\2800\10000973C\10000973vols_data.csv,0,0.15191,0.5149600000000001
8283,20180328,20170926,2850,10000985,C,E:/Pycharm/data/option_data\20180328\20170926\2850\10000985C\10000985vols_data.csv,0,0.15576299999999998,0.45106199999999996
8284,20180328,20170926,2900,10001009,C,E:/Pycharm/data/option_data\20180328\20170926\2900\10001009C\10001009vols_data.csv,0,0.158499,0.39232
8285,20180328,20170926,2600,10000974,P,E:/Pycharm/data/option_data\20180328\20170926\2600\10000974P\10000974vols_data.csv,0,0.146174,-0.226721
8286,20180328,20170926,2650,10000975,P,E:/Pycharm/data/option_data\20180328\20170926\2650\10000975P\10000975vols_data.csv,0,0.1462715,-0.285609
8287,20180328,20170926,2700,10000976,P,E:/Pycharm/data/option_data\20180328\20170926\2700\10000976P\10000976vols_data.csv,0,0.14747749999999998,-0.35033800000000004
8288,20180328,20170926,2750,10000977,P,E:/Pycharm/data/option_data\20180328\20170926\2750\10000977P\10000977vols_data.csv,1,0.1494125,-0.41785100000000003
8289,20180328,20170926,2800,10000978,P,E:/Pycharm/data/option_data\20180328\20170926\2800\10000978P\10000978vols_data.csv,0,0.1521275,-0.484939
8290,20180328,20170926,2550,10000988,P,E:/Pycharm/data/option_data\20180328\20170926\2550\10000988P\10000988vols_data.csv,0,0.1473815,-0.17594200000000002
8291,20180328,20170926,2500,10000990,P,E:/Pycharm/data/option_data\20180328\20170926\2500\10000990P\10000990vols_data.csv,0,0.1490885,-0.134346
8292,20170927,20170927,2600,10000921,C,E:/Pycharm/data/option_data\20170927\20170927\2600\10000921C\10000921vols_data.csv,0,1.0,0.9999979999999999
8293,20170927,20170927,2650,10000929,C,E:/Pycharm/data/option_data\20170927\20170927\2650\10000929C\10000929vols_data.csv,0,1.0,0.9999979999999999
8294,20170927,20170927,2700,10000949,C,E:/Pycharm/data/option_data\20170927\20170927\2700\10000949C\10000949vols_data.csv,1,0.232252,0.9999969999999999
8295,20170927,20170927,2750,10000957,C,E:/Pycharm/data/option_data\20170927\20170927\2750\10000957C\10000957vols_data.csv,0,0.372061,4.52035e-06
8296,20170927,20170927,2800,10000965,C,E:/Pycharm/data/option_data\20170927\20170927\2800\10000965C\10000965vols_data.csv,0,0.3776355,0.0
8297,20170927,20170927,2850,10000981,C,E:/Pycharm/data/option_data\20170927\20170927\2850\10000981C\10000981vols_data.csv,0,0.5,0.0
8298,20170927,20170927,2900,10001003,C,E:/Pycharm/data/option_data\20170927\20170927\2900\10001003C\10001003vols_data.csv,0,0.5,0.0
8299,20170927,20170927,2450,10000852,P,E:/Pycharm/data/option_data\20170927\20170927\2450\10000852P\10000852vols_data.csv,0,0.5,-0.0
8300,20170927,20170927,2500,10000856,P,E:/Pycharm/data/option_data\20170927\20170927\2500\10000856P\10000856vols_data.csv,0,0.5,-0.0
8301,20170927,20170927,2550,10000914,P,E:/Pycharm/data/option_data\20170927\20170927\2550\10000914P\10000914vols_data.csv,0,0.5,-0.0
8302,20170927,20170927,2600,10000922,P,E:/Pycharm/data/option_data\20170927\20170927\2600\10000922P\10000922vols_data.csv,0,0.5,-0.0
8303,20170927,20170927,2650,10000930,P,E:/Pycharm/data/option_data\20170927\20170927\2650\10000930P\10000930vols_data.csv,0,0.308727,-0.0
8304,20170927,20170927,2700,10000950,P,E:/Pycharm/data/option_data\20170927\20170927\2700\10000950P\10000950vols_data.csv,1,0.238589,-5.47859e-07
8305,20170927,20170927,2750,10000958,P,E:/Pycharm/data/option_data\20170927\20170927\2750\10000958P\10000958vols_data.csv,0,1.0,-0.9999979999999999
8306,20171025,20170927,2600,10000991,C,E:/Pycharm/data/option_data\20171025\20170927\2600\10000991C\10000991vols_data.csv,0,0.126534,0.931424
8307,20171025,20170927,2650,10000992,C,E:/Pycharm/data/option_data\20171025\20170927\2650\10000992C\10000992vols_data.csv,0,0.1115055,0.834089
8308,20171025,20170927,2700,10000993,C,E:/Pycharm/data/option_data\20171025\20170927\2700\10000993C\10000993vols_data.csv,1,0.112345,0.629283
8309,20171025,20170927,2750,10000994,C,E:/Pycharm/data/option_data\20171025\20170927\2750\10000994C\10000994vols_data.csv,0,0.123115,0.39913899999999997
8310,20171025,20170927,2800,10000995,C,E:/Pycharm/data/option_data\20171025\20170927\2800\10000995C\10000995vols_data.csv,0,0.136157,0.233409
8311,20171025,20170927,2850,10001001,C,E:/Pycharm/data/option_data\20171025\20170927\2850\10001001C\10001001vols_data.csv,0,0.142578,0.132766
8312,20171025,20170927,2900,10001005,C,E:/Pycharm/data/option_data\20171025\20170927\2900\10001005C\10001005vols_data.csv,0,0.1568525,0.0727182
8313,20171025,20170927,2600,10000996,P,E:/Pycharm/data/option_data\20171025\20170927\2600\10000996P\10000996vols_data.csv,0,0.1197175,-0.0685758
8314,20171025,20170927,2650,10000997,P,E:/Pycharm/data/option_data\20171025\20170927\2650\10000997P\10000997vols_data.csv,0,0.1099585,-0.165911
8315,20171025,20170927,2700,10000998,P,E:/Pycharm/data/option_data\20171025\20170927\2700\10000998P\10000998vols_data.csv,1,0.11241899999999999,-0.370717
