,sec,per_order_profit
14760,14760,1.636291206840072
14761,14761,1.6363488985999146
14762,14762,1.6363346399568972
14763,14763,1.636414654010646
14764,14764,1.6365347994097093
14765,14765,1.636506256690576
14766,14766,1.6365060539226157
14767,14767,1.6365846226296723
14768,14768,1.636459374051355
14769,14769,1.6365502262846636
14770,14770,1.636664851225296
14771,14771,1.6367748338653085
14772,14772,1.6368542471522065
14773,14773,1.6368566905838475
14774,14774,1.6369697174609292
14775,14775,1.637054967883016
14776,14776,1.6371537699469378
14777,14777,1.6371968417706826
14778,14778,1.6372453722861793
14779,14779,1.6370964630378466
14780,14780,1.636964529281176
14781,14781,1.6367941661535814
14782,14782,1.6367546432792603
14783,14783,1.636607659764798
14784,14784,1.6364741023047513
14785,14785,1.6362979320270872
14786,14786,1.6362895813131422
14787,14787,1.6362152332692108
14788,14788,1.636175454439141
14789,14789,1.6361693227665068
14790,14790,1.6361926361049608
14791,14791,1.6362082295232783
14792,14792,1.6362252125604255
14793,14793,1.6361775875236775
14794,14794,1.6362254645044756
14795,14795,1.6361963183430945
14796,14796,1.6360832932916185
14797,14797,1.6359793631124868
14798,14798,1.6358627359211881
14799,14799,1.6356791817787135
14800,14800,1.6356439102610567
14801,14801,1.6355105284836222
14802,14802,1.635476947735803
14803,14803,1.635307405252074
14804,14804,1.635167585989962
14805,14805,1.6350038988459559
14806,14806,1.6348897062640826
14807,14807,1.6348067475048438
14808,14808,1.6347188549292084
14809,14809,1.6345841021250072
14810,14810,1.6344875378805956
14811,14811,1.6345077469238722
14812,14812,1.6345569849908559
14813,14813,1.634713011672557
14814,14814,1.6349024446646863
14815,14815,1.6351050369285391
14816,14816,1.6353423294844998
14817,14817,1.6355915309158138
14818,14818,1.6358875930368946
14819,14819,1.6362405212493676
14820,14820,1.6365584361917533
14821,14821,1.636879386428033
14822,14822,1.6371278316110711
14823,14823,1.6374022500679373
14824,14824,1.6376756529314795
14825,14825,1.6378597779204254
14826,14826,1.6380392903916718
14827,14827,1.6381167826452778
14828,14828,1.6381571430146196
14829,14829,1.6383160001790784
14830,14830,1.6384851374523257
14831,14831,1.6386310432760578
14832,14832,1.6386692366551514
14833,14833,1.6387254871374266
14834,14834,1.6387498170696824
14835,14835,1.638743183623769
14836,14836,1.6387814267298786
14837,14837,1.6389431713028626
14838,14838,1.639132403605929
14839,14839,1.6393206367456188
14840,14840,1.6394730075148807
14841,14841,1.6396556355716385
14842,14842,1.639941466292251
14843,14843,1.6402750023189936
14844,14844,1.6406200589197761
14845,14845,1.6409939223978787
14846,14846,1.6414082807745192
14847,14847,1.6417881298430794
14848,14848,1.6420645180115812
14849,14849,1.6423682583746244
14850,14850,1.6425284359050258
14851,14851,1.6428510170514414
14852,14852,1.6432844210516024
14853,14853,1.643716125763533
14854,14854,1.6440132224036577
14855,14855,1.64427180318827
14856,14856,1.6445636516513524
14857,14857,1.6448225320223913
14858,14858,1.6451290516412456
14859,14859,1.6454241235796854
14860,14860,1.6457876266667302
14861,14861,1.646146598455907
