,sec,average_accu_orders
17618,17618,31542.52811392934
17619,17619,31545.592294193142
17620,17620,31549.235481808926
17621,17621,31551.715724087888
17622,17622,31554.154042581766
17623,17623,31555.35032061511
17624,17624,31558.181946507
17625,17625,31560.54973906745
17626,17626,31563.779477711167
17627,17627,31566.88969036083
17628,17628,31569.32754028358
17629,17629,31570.51435412513
17630,17630,31572.26761017627
17631,17631,31574.141902037296
17632,17632,31576.258023913266
17633,17633,31577.690233664805
17634,17634,31578.943776425727
17635,17635,31580.510950367636
17636,17636,31581.900953810375
17637,17637,31584.09240093905
17638,17638,31585.43741681407
17639,17639,31587.467620695432
17640,17640,31589.449693971954
17641,17641,31591.680239237776
17642,17642,31593.786437380648
17643,17643,31598.410341513005
17644,17644,31601.558704341325
17645,17645,31605.736379449238
17646,17646,31607.794111487277
17647,17647,31609.963913130996
17648,17648,31612.56215903389
17649,17649,31615.4236872431
17650,17650,31617.09940857099
17651,17651,31621.74761949283
17652,17652,31626.7111716595
17653,17653,31629.31521914276
17654,17654,31631.512925076266
17655,17655,31632.986371911233
17656,17656,31636.451973468367
17657,17657,31640.29192777358
17658,17658,31643.4388730776
17659,17659,31644.86930130125
17660,17660,31646.677647264667
17661,17661,31648.214417898027
17662,17662,31651.186122538584
17663,17663,31653.4631434282
17664,17664,31657.249064504078
17665,17665,31664.15797221401
17666,17666,31667.100083982652
17667,17667,31672.0744731196
17668,17668,31677.515109927153
17669,17669,31680.590288242158
17670,17670,31683.311505775473
17671,17671,31686.77774023907
17672,17672,31688.038219469185
17673,17673,31691.502401936075
17674,17674,31693.296306400593
17675,17675,31694.886476348995
17676,17676,31697.22542894885
17677,17677,31699.3942311227
17678,17678,31702.02499709206
17679,17679,31704.47249935477
17680,17680,31706.35722500708
17681,17681,31707.607023382974
17682,17682,31709.566826306338
17683,17683,31711.299858676142
17684,17684,31712.789449138596
17685,17685,31714.34902366978
17686,17686,31715.975985865698
17687,17687,31717.337549418087
17688,17688,31719.16380603873
17689,17689,31720.965603775046
17690,17690,31723.231764387358
17691,17691,31725.309592351627
17692,17692,31729.37213317666
17693,17693,31732.78437962021
17694,17694,31735.808552827755
17695,17695,31738.1660805517
17696,17696,31740.560612312966
17697,17697,31741.516102756563
17698,17698,31742.99749913843
17699,17699,31744.799526734445
17700,17700,31746.50581991121
17701,17701,31747.758167448716
17702,17702,31751.211194961477
17703,17703,31753.765280585667
17704,17704,31756.35698175134
17705,17705,31759.72089307182
17706,17706,31762.974215172384
17707,17707,31768.264425399328
17708,17708,31773.561226821257
17709,17709,31776.82880102931
17710,17710,31778.335013393884
17711,17711,31780.960654771017
17712,17712,31783.592545755124
17713,17713,31786.559836151206
17714,17714,31789.809520262595
17715,17715,31792.61578029652
17716,17716,31795.511271914103
17717,17717,31798.746290899977
17718,17718,31803.422363065216
17719,17719,31804.80599299398
17720,17720,31805.709769665275
17721,17721,31807.088656774544
17722,17722,31810.273983455234
17723,17723,31813.073049833118
17724,17724,31815.126675829364
17725,17725,31817.415254148716
17726,17726,31819.203812486376
17727,17727,31821.94955545253
17728,17728,31824.20341675209
17729,17729,31826.72286194806
17730,17730,31829.13958517607
17731,17731,31831.157574731114
17732,17732,31832.959755468164
17733,17733,31834.633934401216
17734,17734,31837.840665722702
17735,17735,31840.08324738262
17736,17736,31842.475056078303
17737,17737,31845.277525243597
17738,17738,31848.195994536414
17739,17739,31850.134221089225
17740,17740,31851.921182726368
17741,17741,31854.224378739196
17742,17742,31856.6969740193
17743,17743,31858.939360237473
17744,17744,31861.786101519287
17745,17745,31862.991307360826
17746,17746,31865.05650105853
17747,17747,31867.270744542097
17748,17748,31868.60506552699
17749,17749,31870.78664987378
17750,17750,31872.493615843017
17751,17751,31875.17743070472
17752,17752,31878.906372230715
17753,17753,31880.98216292907
17754,17754,31883.064784556376
17755,17755,31884.772147749096
17756,17756,31888.27232718589
17757,17757,31892.565237884242
17758,17758,31894.562614783208
17759,17759,31898.688482530724
17760,17760,31901.321846429226
17761,17761,31904.4892678786
17762,17762,31906.784191886596
17763,17763,31908.428976550935
17764,17764,31910.383579967773
17765,17765,31911.609951884297
17766,17766,31913.291115228727
17767,17767,31915.965826606927
17768,17768,31918.307596933617
17769,17769,31920.53762673156
17770,17770,31924.062896767984
17771,17771,31927.42145292553
17772,17772,31929.730275196456
17773,17773,31930.92158085532
17774,17774,31933.592823144627
17775,17775,31936.892729284667
17776,17776,31941.994719000453
17777,17777,31944.80840925892
17778,17778,31948.319285486206
17779,17779,31951.336018923845
17780,17780,31954.919236738046
17781,17781,31958.30740907301
17782,17782,31961.560310146047
17783,17783,31963.765565297617
17784,17784,31966.1681938811
17785,17785,31967.85425927764
17786,17786,31971.465230909445
17787,17787,31975.49523074123
17788,17788,31978.303856569448
17789,17789,31979.58017496975
17790,17790,31981.979028658814
17791,17791,31983.86493329886
17792,17792,31986.354960074368
17793,17793,31987.939487032818
17794,17794,31989.191886982695
17795,17795,31991.289741709683
17796,17796,31992.571289212578
17797,17797,31993.783314589637
17798,17798,31995.551709770527
17799,17799,31999.396712919985
17800,17800,32002.063777419593
17801,17801,32005.061863587805
17802,17802,32008.393947986315
17803,17803,32010.787933632637
17804,17804,32012.163106633743
17805,17805,32014.08019828356
17806,17806,32014.94117492637
17807,17807,32016.35794320003
17808,17808,32017.624009524006
17809,17809,32018.77972622998
17810,17810,32021.511311612747
17811,17811,32024.470898358813
17812,17812,32026.86883654559
17813,17813,32029.96655816557
17814,17814,32031.697968099845
17815,17815,32034.229488123987
17816,17816,32035.801854258938
17817,17817,32037.319991610704
17818,17818,32038.52209263834
17819,17819,32039.76463122404
17820,17820,32041.27583408724
17821,17821,32042.75272229971
17822,17822,32044.720901583405
17823,17823,32047.219406100838
17824,17824,32049.3356593858
17825,17825,32051.363599602744
17826,17826,32052.93809871095
17827,17827,32054.881214384808
17828,17828,32057.508812778953
17829,17829,32059.38848640593
17830,17830,32060.651710533548
17831,17831,32062.49385098936
17832,17832,32064.133356663686
17833,17833,32065.23347348046
17834,17834,32068.24077624532
17835,17835,32070.960229943827
17836,17836,32073.434336632603
17837,17837,32077.476059942528
17838,17838,32081.3693284206
17839,17839,32084.71064486576
17840,17840,32088.284620432474
17841,17841,32091.310071483396
17842,17842,32093.33548561308
17843,17843,32095.80543890959
17844,17844,32098.014842552402
17845,17845,32099.902438484205
17846,17846,32103.39195016831
17847,17847,32106.023662411317
17848,17848,32107.645895469126
17849,17849,32109.438665010923
17850,17850,32112.969780703414
17851,17851,32115.49896890824
17852,17852,32117.494763757193
17853,17853,32119.041497843435
17854,17854,32121.22989830042
17855,17855,32122.68048219209
17856,17856,32125.04955308536
17857,17857,32127.259775756538
17858,17858,32129.33546700852
17859,17859,32132.87607225167
17860,17860,32136.4524034249
17861,17861,32138.348784974096
17862,17862,32140.98945115386
17863,17863,32144.550196929693
17864,17864,32148.919759720226
17865,17865,32152.147361531308
17866,17866,32156.81725929033
17867,17867,32159.880339162395
17868,17868,32162.518156252947
17869,17869,32164.60735729825
17870,17870,32166.009751265465
17871,17871,32167.91146187059
17872,17872,32169.484885441678
17873,17873,32172.429379436413
17874,17874,32173.87958578688
17875,17875,32176.327604149563
17876,17876,32180.086546265935
17877,17877,32182.21502363242
17878,17878,32183.599025482363
17879,17879,32185.927628449215
17880,17880,32188.878755904007
17881,17881,32192.153483247574
17882,17882,32193.934084559038
17883,17883,32195.889909443547
17884,17884,32198.56408182684
17885,17885,32200.15581327143
17886,17886,32201.332703643966
17887,17887,32203.60580204163
17888,17888,32205.482064087988
17889,17889,32211.399824138534
17890,17890,32216.346999076053
17891,17891,32220.572930855895
17892,17892,32226.12800561472
17893,17893,32228.328273843952
17894,17894,32230.474303681767
17895,17895,32232.259284905005
17896,17896,32234.91274936814
17897,17897,32236.59733951485
17898,17898,32241.385352625006
17899,17899,32244.95799046524
17900,17900,32246.75820634627
17901,17901,32248.05480043949
17902,17902,32250.93829064573
17903,17903,32253.347294824445
17904,17904,32255.61027858247
17905,17905,32257.518396893596
17906,17906,32260.561254842018
17907,17907,32263.284908774556
17908,17908,32268.00105513593
17909,17909,32271.69420400924
17910,17910,32274.823219220467
17911,17911,32280.220144075054
17912,17912,32282.714433020636
17913,17913,32285.614624770522
17914,17914,32289.44339320528
17915,17915,32293.321688339187
17916,17916,32295.92020654077
17917,17917,32297.431879287007
17918,17918,32300.165763890207
17919,17919,32301.646022498993
17920,17920,32303.326533803367
17921,17921,32304.763901451126
17922,17922,32305.572055122477
17923,17923,32306.987962731397
17924,17924,32309.161738166273
17925,17925,32310.21852447728
17926,17926,32312.42018955449
17927,17927,32314.585189335507
17928,17928,32316.255772470624
17929,17929,32317.632647913102
17930,17930,32318.818581232095
17931,17931,32320.352117861206
17932,17932,32322.326926095662
17933,17933,32324.687655259982
17934,17934,32326.25369006723
17935,17935,32328.92584298486
17936,17936,32330.952621009106
17937,17937,32332.776085791902
17938,17938,32334.724332680686
17939,17939,32336.95751235326
17940,17940,32338.634225412407
17941,17941,32340.997040517537
17942,17942,32344.43124553959
17943,17943,32347.18325314523
17944,17944,32348.920483282218
17945,17945,32351.139774922674
17946,17946,32353.013408710525
17947,17947,32354.461656323507
17948,17948,32357.83363693255
17949,17949,32361.157842556582
17950,17950,32363.572664660027
17951,17951,32366.464918891776
17952,17952,32370.650693087344
17953,17953,32374.992547226917
17954,17954,32378.45553857734
17955,17955,32381.89022661581
17956,17956,32384.92352845372
17957,17957,32389.446318253955
17958,17958,32393.256292043345
17959,17959,32397.20653373097
17960,17960,32400.547303612013
17961,17961,32404.170432228024
17962,17962,32408.009268864334
17963,17963,32409.733140085635
17964,17964,32412.29215232422
17965,17965,32414.89263951594
17966,17966,32417.538149468695
17967,17967,32421.17423203058
17968,17968,32424.28375811044
17969,17969,32426.39793080966
17970,17970,32428.55910401362
17971,17971,32430.837852826095
17972,17972,32432.091807040222
17973,17973,32434.46000550712
17974,17974,32436.439629650777
17975,17975,32439.13095050769
17976,17976,32441.71801312922
17977,17977,32443.952897696447
17978,17978,32445.363616728548
17979,17979,32446.10194227113
17980,17980,32446.978689216474
17981,17981,32449.46728710755
17982,17982,32451.915132276674
17983,17983,32453.69536015798
17984,17984,32455.528415735003
17985,17985,32456.725086691407
17986,17986,32458.85828456282
17987,17987,32460.23556415416
17988,17988,32461.80026190369
17989,17989,32464.811275384316
17990,17990,32465.997238276006
17991,17991,32468.54849255494
17992,17992,32470.30679984998
17993,17993,32471.938138199122
17994,17994,32473.9295396695
17995,17995,32478.235882925303
17996,17996,32483.300745190547
17997,17997,32486.498728893625
17998,17998,32489.803669927933
17999,17999,32492.997073167808
18000,18000,32495.543741473284
18001,18001,32499.91977099797
18002,18002,32505.71664665499
18003,18003,32510.763266780767
18004,18004,32516.787703806796
18005,18005,32521.09478090741
18006,18006,32525.64478065036
18007,18007,32528.69245215944
18008,18008,32532.487723663322
18009,18009,32535.112886253577
18010,18010,32538.284035462548
18011,18011,32541.161151344793
18012,18012,32543.671824860263
18013,18013,32545.443123752615
18014,18014,32547.168719771595
18015,18015,32549.565265304544
18016,18016,32553.141957574888
18017,18017,32556.372308921
18018,18018,32559.384906664956
18019,18019,32562.804647873898
18020,18020,32566.704648976433
18021,18021,32568.715594547964
18022,18022,32571.055173267116
18023,18023,32573.069479076516
18024,18024,32576.89563845243
18025,18025,32579.78970472057
18026,18026,32584.503060485287
18027,18027,32588.146478301733
18028,18028,32590.329017667722
18029,18029,32593.31772981119
18030,18030,32595.352832344048
18031,18031,32597.780862403266
18032,18032,32600.529618806027
18033,18033,32604.81028797404
18034,18034,32608.56578520415
18035,18035,32612.313651432756
18036,18036,32615.893675597
18037,18037,32620.12188743744
18038,18038,32621.79534435773
18039,18039,32623.22485718996
18040,18040,32625.49966780168
18041,18041,32628.04915124656
18042,18042,32630.87491017364
18043,18043,32634.38811415287
18044,18044,32636.937624123548
18045,18045,32638.459066850835
18046,18046,32639.479681307937
18047,18047,32641.321024481796
18048,18048,32644.070030703497
18049,18049,32648.289198163213
18050,18050,32652.123870599982
18051,18051,32654.47132311993
18052,18052,32656.847078318337
18053,18053,32662.852357134096
18054,18054,32665.09241759324
18055,18055,32669.229147155864
18056,18056,32672.95154961111
18057,18057,32678.42789501337
18058,18058,32682.25967622867
18059,18059,32685.298755515178
18060,18060,32687.743168374276
18061,18061,32692.56707685184
18062,18062,32699.484449178795
18063,18063,32704.126253969447
18064,18064,32707.061951698914
18065,18065,32708.209309264363
18066,18066,32710.77740167138
18067,18067,32714.352045390442
18068,18068,32717.5158946311
18069,18069,32720.85049195499
18070,18070,32724.53900942371
18071,18071,32729.651351703982
18072,18072,32733.706509189153
18073,18073,32737.918264321106
18074,18074,32739.940037366865
18075,18075,32743.606370851772
18076,18076,32745.305443530797
18077,18077,32746.999381561265
18078,18078,32750.32432836789
18079,18079,32753.65929619325
18080,18080,32755.580288823014
18081,18081,32761.763897602257
18082,18082,32764.425977876534
18083,18083,32768.336008787905
18084,18084,32771.65117330108
18085,18085,32775.175392458186
18086,18086,32779.97814439533
18087,18087,32786.983951954186
18088,18088,32792.11347266337
18089,18089,32796.75149999256
18090,18090,32798.35406871716
18091,18091,32800.280460230904
18092,18092,32802.48808922442
18093,18093,32806.863278628305
18094,18094,32809.84080533816
18095,18095,32811.47399619993
18096,18096,32813.651624513885
18097,18097,32815.38759623805
18098,18098,32818.197248423945
18099,18099,32821.230185642045
18100,18100,32823.703324667054
18101,18101,32826.54832178899
18102,18102,32829.125980911216
18103,18103,32831.06771775524
18104,18104,32832.82679601381
18105,18105,32834.470495122376
18106,18106,32837.41193467586
18107,18107,32840.84064126592
18108,18108,32843.228989449
18109,18109,32847.02532133177
18110,18110,32849.90622710224
18111,18111,32852.37586994739
18112,18112,32854.9741126324
18113,18113,32856.3516207855
18114,18114,32858.90596504451
18115,18115,32862.08216671554
18116,18116,32866.37280648214
18117,18117,32868.21416077982
18118,18118,32869.567885840566
18119,18119,32870.64988389169
18120,18120,32872.38425869095
18121,18121,32874.60965432252
18122,18122,32877.28530373472
18123,18123,32879.54329158713
18124,18124,32881.78718453988
18125,18125,32884.061432378854
18126,18126,32886.488385473924
18127,18127,32888.87239236736
18128,18128,32891.23372949421
18129,18129,32892.68494307113
18130,18130,32896.765577664766
18131,18131,32902.31218540131
18132,18132,32906.4319783799
18133,18133,32909.94565244373
18134,18134,32913.091757281516
18135,18135,32915.73305329552
18136,18136,32921.11044982388
18137,18137,32925.43811556565
18138,18138,32928.29903027045
18139,18139,32930.340295293296
18140,18140,32933.15719294219
18141,18141,32936.171198560995
18142,18142,32938.158181600535
18143,18143,32940.23794672905
18144,18144,32941.733970874026
18145,18145,32943.45241801645
18146,18146,32946.453414741256
18147,18147,32948.190459999736
18148,18148,32949.68940724896
18149,18149,32950.72762074551
18150,18150,32951.86776123962
18151,18151,32954.09481361047
18152,18152,32955.5529232198
18153,18153,32957.19682312728
18154,18154,32958.46237889232
18155,18155,32960.51557725746
18156,18156,32962.02959186361
18157,18157,32963.85072695369
18158,18158,32965.373729074694
18159,18159,32967.39821655459
18160,18160,32970.49103361153
18161,18161,32975.24144420146
18162,18162,32978.28174188159
18163,18163,32981.20065321588
18164,18164,32984.39059110269
18165,18165,32986.50952101607
18166,18166,32987.82641312313
18167,18167,32990.34924490813
18168,18168,32992.541671867584
18169,18169,32995.21126830812
18170,18170,32997.06786864185
18171,18171,32999.63407781109
18172,18172,33002.69993977816
18173,18173,33004.953703453095
18174,18174,33008.70157807902
18175,18175,33012.81381327989
18176,18176,33015.60735093721
18177,18177,33017.18846266083
18178,18178,33021.52940496354
18179,18179,33025.76285170312
18180,18180,33030.61711145039
18181,18181,33033.920553763724
18182,18182,33036.79514588774
18183,18183,33039.139919664085
18184,18184,33042.67298450743
18185,18185,33046.00685258476
18186,18186,33048.91681258419
18187,18187,33052.38570382419
18188,18188,33055.643063565774
18189,18189,33063.06976932103
18190,18190,33069.66085144933
18191,18191,33072.62723454771
18192,18192,33075.42556896104
18193,18193,33076.89123304962
18194,18194,33078.818078116405
18195,18195,33080.544606181866
18196,18196,33085.173881943214
18197,18197,33089.48308631289
18198,18198,33093.56198117453
18199,18199,33099.07862704525
18200,18200,33101.69631715272
18201,18201,33103.76898163141
18202,18202,33107.15847477306
18203,18203,33110.25727976325
18204,18204,33114.15420211859
18205,18205,33117.49817342143
18206,18206,33119.4589922478
18207,18207,33121.824554972634
18208,18208,33124.0986303451
18209,18209,33128.95134567347
18210,18210,33133.96468450157
18211,18211,33137.49177221933
18212,18212,33139.94133914292
18213,18213,33142.04499995102
18214,18214,33145.46186292113
18215,18215,33147.536317441656
18216,18216,33149.760018915986
18217,18217,33151.919842894946
18218,18218,33153.90498500201
18219,18219,33157.264437822036
18220,18220,33159.78836095115
18221,18221,33162.705854966516
18222,18222,33166.860135004536
18223,18223,33170.628506250665
18224,18224,33174.998420395976
18225,18225,33177.94909528061
18226,18226,33180.454953360495
18227,18227,33182.2556505383
18228,18228,33185.774406586046
18229,18229,33189.621560853906
18230,18230,33191.62750534354
18231,18231,33192.718670069706
18232,18232,33193.77594394897
18233,18233,33196.50957073463
18234,18234,33199.84910243459
18235,18235,33202.008905357645
18236,18236,33203.74738269806
18237,18237,33205.26505016987
18238,18238,33209.95062371195
18239,18239,33214.667205573096
18240,18240,33217.242198707034
18241,18241,33220.137641756664
18242,18242,33222.26662453491
18243,18243,33223.82585079983
18244,18244,33225.08828492139
18245,18245,33228.8623103223
18246,18246,33232.72173728878
18247,18247,33234.794882370465
18248,18248,33238.13450399112
18249,18249,33240.67046825749
18250,18250,33244.30315756875
18251,18251,33248.182379812846
18252,18252,33251.55648365295
18253,18253,33255.48914692182
18254,18254,33258.31490204454
18255,18255,33260.66560943762
18256,18256,33265.65304747511
18257,18257,33268.31829828862
18258,18258,33271.1876041423
18259,18259,33273.88542218987
18260,18260,33277.44545821762
18261,18261,33279.70306787989
18262,18262,33281.060298863165
18263,18263,33282.51134208994
18264,18264,33284.32037967762
18265,18265,33286.103457494755
18266,18266,33288.937810778596
18267,18267,33290.285710102915
18268,18268,33293.66739024541
18269,18269,33296.28870830748
18270,18270,33300.526240916064
18271,18271,33304.36460728753
18272,18272,33306.98096781911
18273,18273,33310.141025980796
18274,18274,33312.3710507072
18275,18275,33314.506888694246
18276,18276,33317.11451837918
18277,18277,33320.17265774266
18278,18278,33322.41435276579
18279,18279,33323.579993303596
18280,18280,33325.50721299953
18281,18281,33328.52213470332
18282,18282,33331.03535353624
18283,18283,33333.4874312243
18284,18284,33335.40515922719
18285,18285,33336.78869517408
18286,18286,33338.758361302935
18287,18287,33340.75970218695
18288,18288,33344.21586518527
18289,18289,33347.30374059097
18290,18290,33349.4639072974
18291,18291,33350.84075729209
18292,18292,33352.7978252121
18293,18293,33356.530069237
18294,18294,33358.03669130726
18295,18295,33358.92220292056
18296,18296,33360.397869815744
18297,18297,33363.176276211416
18298,18298,33365.53899156962
18299,18299,33367.41082779435
18300,18300,33370.769614088844
18301,18301,33372.70711478568
18302,18302,33374.63900103238
18303,18303,33376.157131075845
18304,18304,33377.52677170691
18305,18305,33380.42858084566
18306,18306,33383.11681436273
18307,18307,33384.78219312246
18308,18308,33386.89445808449
18309,18309,33390.12219674687
18310,18310,33393.088689300675
18311,18311,33395.954668505685
18312,18312,33399.30923574257
18313,18313,33404.36061559981
18314,18314,33408.45497769423
18315,18315,33410.91686910995
18316,18316,33414.178658515666
18317,18317,33417.71481944488
18318,18318,33421.351945704446
18319,18319,33423.855971833975
18320,18320,33426.42286788735
18321,18321,33429.766806273175
18322,18322,33432.164123458104
18323,18323,33434.08147503787
18324,18324,33436.800269861786
18325,18325,33439.35136714356
18326,18326,33441.445786893535
18327,18327,33444.15494633636
18328,18328,33447.34454575648
18329,18329,33449.6313603416
18330,18330,33451.815288560065
18331,18331,33454.126408155134
18332,18332,33457.78105800115
18333,18333,33460.80960848978
18334,18334,33462.84024684944
18335,18335,33463.88444737652
18336,18336,33465.351747812405
18337,18337,33466.43147088258
18338,18338,33467.994030699985
18339,18339,33469.854425475205
18340,18340,33472.573625149926
18341,18341,33474.666941101976
18342,18342,33476.61414444095
18343,18343,33478.7530588708
18344,18344,33480.26869149894
18345,18345,33482.41929381149
18346,18346,33483.82459522897
18347,18347,33485.14047526597
18348,18348,33486.401343165686
18349,18349,33487.88143341788
18350,18350,33489.24467635575
18351,18351,33490.499426737944
18352,18352,33492.30522304145
18353,18353,33494.06206132765
18354,18354,33496.53191512153
18355,18355,33499.473308942426
18356,18356,33501.267448005376
18357,18357,33502.968024835754
18358,18358,33505.8203901303
18359,18359,33507.67524248214
18360,18360,33509.68154438733
18361,18361,33511.458357380354
18362,18362,33515.096221761916
18363,18363,33517.48571955441
18364,18364,33520.424688728206
18365,18365,33523.30389767516
18366,18366,33525.65817200384
18367,18367,33527.01059032072
18368,18368,33529.264274940564
18369,18369,33533.046538084636
18370,18370,33537.781319555594
18371,18371,33543.18806161318
18372,18372,33546.141450839765
18373,18373,33550.61529798855
18374,18374,33555.02870480287
18375,18375,33557.95340595811
18376,18376,33561.011882167004
18377,18377,33564.20098982433
18378,18378,33566.52171720622
18379,18379,33568.69937026398
18380,18380,33572.32763285453
18381,18381,33575.90628821721
18382,18382,33579.97233117811
18383,18383,33583.86156219594
18384,18384,33587.21928566058
18385,18385,33592.840179777486
18386,18386,33595.79763820716
18387,18387,33599.180313642
18388,18388,33601.427454850025
18389,18389,33604.698000455435
18390,18390,33607.6084133523
18391,18391,33610.18925957309
18392,18392,33612.22892365514
18393,18393,33615.09343003574
18394,18394,33619.184944186614
18395,18395,33622.1552296792
18396,18396,33623.47150763725
18397,18397,33624.8502864149
18398,18398,33627.47393178592
18399,18399,33630.60655151713
18400,18400,33634.43531269295
18401,18401,33638.57289190975
18402,18402,33641.615086900514
18403,18403,33644.52383522281
18404,18404,33646.62442185275
18405,18405,33647.791015366805
18406,18406,33650.58287690054
18407,18407,33652.23102915516
18408,18408,33653.89989348341
18409,18409,33656.88720558783
18410,18410,33659.03285501277
18411,18411,33661.41280521742
18412,18412,33663.76683818344
18413,18413,33667.35457295409
18414,18414,33670.64338483849
18415,18415,33672.484859935925
18416,18416,33674.199955989025
18417,18417,33676.819374354716
18418,18418,33680.28798754248
18419,18419,33684.99491833188
18420,18420,33688.77575167322
18421,18421,33693.29143184718
18422,18422,33695.217966800825
18423,18423,33698.23815989732
18424,18424,33698.76705115203
18425,18425,33702.691776060914
18426,18426,33705.30828037825
18427,18427,33707.137123719636
18428,18428,33708.32571741193
18429,18429,33709.511602432554
18430,18430,33710.50018647476
18431,18431,33711.37714787083
18432,18432,33712.55717523057
18433,18433,33714.70606021517
18434,18434,33716.379195344816
18435,18435,33719.679864866965
18436,18436,33722.76050472346
18437,18437,33724.97518393939
18438,18438,33729.369432784675
18439,18439,33731.2163464158
18440,18440,33733.960366179126
18441,18441,33736.25559637379
18442,18442,33738.588842994315
18443,18443,33739.81938451177
18444,18444,33742.29176677602
18445,18445,33744.19103940997
18446,18446,33745.797389915235
18447,18447,33748.3087592354
18448,18448,33750.77605287278
18449,18449,33755.408941507114
18450,18450,33758.43436806467
18451,18451,33761.34418700921
18452,18452,33764.123310918476
18453,18453,33765.86751728826
18454,18454,33767.45208955247
18455,18455,33769.18974817873
18456,18456,33772.06445571318
18457,18457,33774.312418119975
18458,18458,33776.49306660492
18459,18459,33779.986544786596
18460,18460,33782.42906520081
18461,18461,33784.232758131155
18462,18462,33786.44346166078
18463,18463,33788.23136366929
18464,18464,33789.20184974846
18465,18465,33790.50468348122
18466,18466,33791.903930350105
18467,18467,33792.44325595642
18468,18468,33793.69116377923
18469,18469,33795.256398174264
18470,18470,33796.73701781821
18471,18471,33798.218278956796
18472,18472,33800.60415883285
18473,18473,33802.590419976026
18474,18474,33806.31885962173
18475,18475,33808.23155603983
18476,18476,33809.92364035548
18477,18477,33813.1939222236
18478,18478,33815.22039347118
18479,18479,33818.007336072784
18480,18480,33819.94093913516
18481,18481,33823.38090920658
18482,18482,33826.735742643374
18483,18483,33828.96795113682
18484,18484,33830.62863221055
18485,18485,33832.73927844823
18486,18486,33834.343531316175
18487,18487,33837.81806870806
18488,18488,33842.67739822023
18489,18489,33846.28084211276
18490,18490,33850.765735257446
18491,18491,33853.46122066418
18492,18492,33857.175013992455
18493,18493,33860.65699082717
18494,18494,33864.52328410028
18495,18495,33868.8645816098
18496,18496,33874.02671177377
18497,18497,33878.52075196829
18498,18498,33882.093358647326
18499,18499,33884.85828351044
18500,18500,33889.0127325726
18501,18501,33890.41531849274
18502,18502,33892.04026462452
18503,18503,33895.42667531748
18504,18504,33897.893754925826
18505,18505,33900.407870280054
18506,18506,33903.83839231894
18507,18507,33908.03356844464
18508,18508,33912.07964500323
18509,18509,33915.71209798917
18510,18510,33918.73727026954
18511,18511,33921.74881762966
18512,18512,33922.881332031924
18513,18513,33925.30089101781
18514,18514,33927.05223368502
18515,18515,33929.059433644004
18516,18516,33929.43837669461
18517,18517,33932.12301334085
18518,18518,33933.98165532125
18519,18519,33935.92958171943
18520,18520,33937.345933370525
18521,18521,33939.49259571362
18522,18522,33941.43921478836
18523,18523,33943.57274361153
18524,18524,33946.017712426736
18525,18525,33948.32956579192
18526,18526,33950.87399001016
18527,18527,33953.4005388379
18528,18528,33956.366560623166
18529,18529,33959.84733707031
18530,18530,33961.78811151909
18531,18531,33963.35202537604
18532,18532,33964.956478238535
18533,18533,33967.46914416372
18534,18534,33969.22556489634
18535,18535,33970.90180186433
18536,18536,33972.4296211313
18537,18537,33976.0983014842
18538,18538,33980.310549754475
18539,18539,33983.432629897565
18540,18540,33985.288601124776
18541,18541,33989.168358167066
18542,18542,33992.71864345924
18543,18543,33995.81328795166
18544,18544,33998.64014537447
18545,18545,34001.158964774215
18546,18546,34002.73303731264
18547,18547,34003.99877989802
18548,18548,34005.21984788138
18549,18549,34007.205918977124
18550,18550,34009.30962652306
18551,18551,34011.515475549015
18552,18552,34014.35662202883
18553,18553,34018.01707849935
18554,18554,34020.670840481725
18555,18555,34024.050213080875
18556,18556,34029.55835978093
18557,18557,34033.64741111463
18558,18558,34036.61483847212
18559,18559,34038.533825824685
18560,18560,34041.73177243847
18561,18561,34044.48803503188
18562,18562,34046.39245208999
18563,18563,34049.2640557528
18564,18564,34052.759101439646
18565,18565,34056.42046900301
18566,18566,34060.024814928256
18567,18567,34065.019504722186
18568,18568,34069.01464256854
18569,18569,34072.81793464573
18570,18570,34075.578387692854
18571,18571,34079.1633511459
18572,18572,34081.05144772109
18573,18573,34082.73235357784
18574,18574,34084.10071833837
18575,18575,34087.18900478409
18576,18576,34090.51396782095
18577,18577,34094.82502325059
18578,18578,34097.20740435725
18579,18579,34098.79204357846
18580,18580,34099.76331271208
18581,18581,34101.40454010145
18582,18582,34102.91842499833
18583,18583,34104.70330868407
18584,18584,34107.25204457358
18585,18585,34110.69882147422
18586,18586,34113.639049456055
18587,18587,34115.467580009456
18588,18588,34118.36689827459
18589,18589,34120.609217812
18590,18590,34124.7563104283
18591,18591,34128.06519051482
18592,18592,34129.567964151414
18593,18593,34132.68812714109
18594,18594,34134.37498737229
18595,18595,34136.99822942681
18596,18596,34139.72974913282
18597,18597,34142.67001658954
18598,18598,34145.4594347503
18599,18599,34147.18310778105
18600,18600,34149.41688653852
18601,18601,34151.00803195084
18602,18602,34153.80719606786
18603,18603,34155.40048077887
18604,18604,34157.83552023787
18605,18605,34160.045870712434
18606,18606,34161.73121247834
18607,18607,34164.49006203532
18608,18608,34169.30220344619
18609,18609,34173.568899640384
18610,18610,34176.02313335318
18611,18611,34179.00956191223
18612,18612,34183.916925054495
18613,18613,34190.47597045222
18614,18614,34195.81145196532
18615,18615,34199.336676215215
18616,18616,34202.30162404818
