,optionCode,callorput,maturityDate,multi,netPositionToday,deltaToday,gammaToday,vegaToday,thetaToday,closingPriceTodayUnderlyer,volToday,deltaNotionalToday,deltaSensOfVolToday,vegaNotionalToday,gammaNotionalToday,thetaNotionalToday,rohToday,robToday,rhoNotionalToday,robNotionalToday,brBase,BR,RF,StrategyID
129,10000891.0,1.0,737056.0,10185.0,20.0,0.930076,0.391715,0.000993381,-0.313162,2.8458,0.444404,189456.4812,-0.4055912725164923,202.3517097,79792.3455,-63791.0994,0.157156,-0.0420123,87.70596493150684,-23.446316465753426,0.0704624,0.0249202,0.03,1.0
130,10000895.0,0.0,737056.0,10185.0,-282.0,-0.0674504,0.345824,0.000985273,-0.347734,2.8458,0.499269,193729.01536799996,-0.3557043615809441,-2829.8715524100003,-993265.31808,998751.1627799999,-0.00508095,-0.00469042,39.98178674383561,36.9087222230137,0.0704624,0.0249202,0.03,1.0
131,10000896.0,0.0,737056.0,10185.0,-835.0,-0.06817,0.391715,0.000993381,-0.311958,2.8458,0.444404,579750.06075,-0.4055912725164923,-8448.183879975,-3331330.424625,2653039.01205,-0.0119479,-0.0109465,278.3852516506849,255.052700239726,0.0704624,0.0249202,0.03,1.0
132,10000897.0,1.0,737056.0,10185.0,15.0,0.92804,0.235027,0.00101616,-0.538596,2.8458,0.757662,141781.31100000002,-0.22586892471365694,155.24384399999997,35906.249925000004,-82284.0039,0.151829,-0.0483381,63.5497958219178,-20.23247459589041,0.0704624,0.0249202,0.03,1.0
133,10000898.0,0.0,737056.0,10185.0,-366.0,-0.0702058,0.235027,0.00101616,-0.544726,2.8458,0.757662,261706.862718,-0.22586892471365694,-3787.9497935999993,-876112.4981700002,2030580.55746,-4.81439e-05,-4.54234e-05,0.49168903416164383,0.4639048285315069,0.0704624,0.0249202,0.03,1.0
134,10001078.0,0.0,737084.0,10185.0,16.0,-0.565681,1.91916,0.00427718,-0.241636,2.8458,0.188657,-92183.37576,0.4950672113324117,697.0092528,312746.3136,-39377.00256,-0.675179,-0.450388,-301.44430093150686,-201.08281775342468,0.14587,0.0,0.020385,1.0
135,10000983.0,1.0,737056.0,10185.0,17.0,0.645674,2.65393,0.0028023,-0.374791,2.8458,0.185036,111795.22472999999,-0.6564247784546229,485.20423350000004,459514.70985,-64893.187695,-0.172037,-0.295266,-81.60916812328766,-140.06529197260272,0.0704624,0.0249202,0.03,1.0
136,10000899.0,1.0,737056.0,10185.0,39.0,0.928001,0.453788,0.00101659,-0.284589,2.8458,0.392577,368615.917215,-0.46923221150518835,403.80479684999995,180251.40042000002,-113043.01963499999,0.147073,-0.0507464,160.05370327397262,-55.22529116712328,0.0704624,0.0249202,0.03,1.0
137,10001037.0,1.0,737056.0,10185.0,1036.0,0.373902,2.67546,0.0028584,-0.384081,2.8458,0.187222,3945286.7773200003,0.7464374619831071,30160.864944,28230544.263600003,-4052692.12446,-0.21484,-0.297107,-6210.735984657534,-8588.964514027399,0.0704624,0.0249202,0.03,1.0
138,10000975.0,0.0,737147.0,10185.0,-205.0,-0.180615,0.790248,0.00418091,-0.121964,2.8458,0.209292,377110.573875,-0.9999022995665907,-8729.426511750002,-1649978.5553999997,254651.6847,-0.674262,-0.482352,3857.009551643836,2759.218629041096,0.312138,0.0,0.0331892,1.0
139,10001091.0,0.0,737056.0,10000.0,-1019.0,-0.4986,2.87982,0.00300837,-0.381879,2.8458,0.183062,5080734.0,0.10282790441573653,-30655.2903,-29345365.8,3891347.0100000002,-0.404982,-0.30621,11306.209808219179,8548.71205479452,0.0704624,0.0249202,0.03,1.0
140,10000900.0,0.0,737056.0,10185.0,197.0,-0.0702445,0.453788,0.00101659,-0.281888,2.8458,0.392577,-140941.7258025,-0.46923221150518835,2039.7319225499998,910500.66366,-565592.7681600001,-0.0255469,-0.0231962,-140.434108960274,-127.51205344931506,0.0704624,0.0249202,0.03,1.0
141,10001048.0,0.0,737147.0,10185.0,-258.0,-0.570922,1.31544,0.0062424,-0.128528,2.8458,0.187726,1500228.86706,0.5928929494813939,-16403.341752,-3456621.1511999997,337736.88143999997,-1.1734,-0.692574,8447.612005479452,4986.020484986301,0.312138,0.0,0.0331892,1.0
142,10000924.0,0.0,737056.0,10185.0,-74.0,-0.0821859,0.66004,0.00114562,-0.245808,2.8458,0.304162,61942.690971,-0.6525571711446521,-863.4423378,-497465.5476,185263.03152000002,-0.0836354,-0.0742414,172.6990811671233,153.30137196164384,0.0704624,0.0249202,0.03,1.0
143,10001028.0,1.0,737238.0,10185.0,0.0,0.634203,0.913012,0.00797502,-0.203035,2.8458,0.194319,0.0,-0.3834714727446453,0.0,0.0,0.0,0.0226968,-0.955518,0.0,0.0,0.555048,0.0,0.0400664,1.0
144,10000931.0,1.0,737056.0,10185.0,-16.0,0.902069,0.844178,0.0012878,-0.249721,2.8458,0.26733,-147001.16424,-0.7853887113484781,-209.85988799999998,-137567.24688,40694.53416,0.051203,-0.132463,-22.860385972602742,59.14019309589041,0.0704624,0.0249202,0.03,1.0
145,10000932.0,0.0,737056.0,10185.0,1033.0,-0.0961767,0.844178,0.0012878,-0.24262,2.8458,0.26733,-1011885.1592534999,-0.7853887113484781,13549.079019,8881685.37669,-2552630.4951,-0.131753,-0.115249,-3797.7730056575347,-3322.0461099863014,0.0704624,0.0249202,0.03,1.0
146,10000951.0,1.0,737056.0,10185.0,12.0,0.877003,1.12846,0.00152133,-0.261527,2.8458,0.23625,107187.30665999999,-0.9418294464491606,185.9369526,137920.3812,-31963.82994,-0.00431665,-0.177658,-1.4454272958904109,-59.48865961643836,0.0704624,0.0249202,0.03,1.0
147,10001047.0,1.0,737147.0,10185.0,473.0,0.429078,1.31544,0.0062424,-0.225296,2.8458,0.187726,2067085.41039,0.5928929494808388,30072.793212,6337138.7772,-1085364.6064799998,-0.263335,-0.670775,-3475.664874452055,-8853.320318835615,0.312138,0.0,0.0331892,1.0
148,10000952.0,0.0,737056.0,10185.0,1259.0,-0.121242,1.12846,0.00152133,-0.252958,2.8458,0.23625,-1554675.86043,-0.9418294464491606,19507.88527695,14470146.6609,-3243658.93257,-0.190718,-0.163889,-6700.166309506849,-5757.62936009589,0.0704624,0.0249202,0.03,1.0
149,10000959.0,1.0,737056.0,10185.0,247.0,0.832576,1.55516,0.00187894,-0.289497,2.8458,0.211724,2094507.28032,-1.0735122241611883,4726.8399633,3912308.2362,-728286.1554149999,-0.065278,-0.224841,-449.9165430410959,-1549.6750123150684,0.0704624,0.0249202,0.03,1.0
150,10001053.0,1.0,737056.0,10185.0,-2506.0,0.134553,1.28775,0.00163551,-0.259907,2.8458,0.222563,-3434278.29633,1.1312858936624037,-41744.1193911,-32868028.777499996,6633764.904270001,-0.155015,-0.187932,10839.842203150685,13141.652258958902,0.0704624,0.0249202,0.03,1.0
151,10000960.0,0.0,737056.0,10185.0,10.0,-0.16567,1.55516,0.00187894,-0.279461,2.8458,0.211724,-16873.4895,-1.0735122241611883,191.370039,158393.046,-28463.10285,-0.255124,-0.214517,-71.1900805479452,-59.8590587671233,0.0704624,0.0249202,0.03,1.0
152,10000967.0,1.0,737056.0,10185.0,-318.0,0.757634,2.11686,0.00234975,-0.331718,2.8458,0.194519,-2453847.72822,-1.0411308436286681,-7610.4407925,-6856149.6738,1074378.2099400002,-0.123912,-0.266506,1099.5339807123287,2364.8428163835615,0.0704624,0.0249202,0.03,1.0
153,10000968.0,0.0,737056.0,10185.0,12.0,-0.240612,2.11686,0.00234975,-0.320215,2.8458,0.194519,-29407.598639999997,-1.0411308436286681,287.186445,258722.6292,-39136.6773,-0.317204,-0.259628,-106.2155421369863,-86.93625797260275,0.0704624,0.0249202,0.03,1.0
154,10000969.0,1.0,737147.0,10185.0,2.0,0.851739,0.672218,0.0036783,-0.196474,2.8458,0.216463,17349.92343,-0.9861951626854992,74.926971,13693.08066,-4002.17538,0.202625,-0.527244,11.308140410958902,-29.42454871232877,0.312138,0.0,0.0331892,1.0
155,10001032.0,0.0,737238.0,10185.0,2.0,-0.322564,0.858612,0.00760717,-0.0944701,2.8458,0.1971,-6570.628680000001,-0.57072189230567,154.95805289999998,17489.92644,-1924.355937,-1.40191,-0.856818,-78.23810054794521,-47.81748673972603,0.555048,0.0,0.0400664,1.0
156,10000970.0,1.0,737147.0,10185.0,30.0,0.819385,0.790248,0.00418091,-0.207432,2.8458,0.209292,250363.08675,-0.9999022995665907,1277.4770505000001,241460.27639999997,-63380.84760000001,0.129537,-0.566821,108.43843931506849,-474.49905904109585,0.312138,0.0,0.0331892,1.0
157,10001033.0,0.0,737238.0,10185.0,-5.0,-0.365797,0.913012,0.00797502,-0.0933947,2.8458,0.194319,18628.212225,-0.3834714727446453,-406.12789349999997,-46495.136099999996,4756.1250975,-1.49613,-0.894832,208.74087739726025,124.84745095890409,0.555048,0.0,0.0400664,1.0
158,10000971.0,1.0,737147.0,10185.0,-39.0,0.780317,0.916648,0.00470378,-0.217855,2.8458,0.202997,-309953.61715500004,-0.9612758405896926,-1868.4119727,-364106.33531999995,86535.273825,0.0569053,-0.602894,-61.927777368493146,656.1055896164385,0.312138,0.0,0.0331892,1.0
159,10001030.0,0.0,737238.0,10185.0,0.0,-0.246041,0.725963,0.00668025,-0.0923881,2.8458,0.20471,0.0,-0.8222794189871596,0.0,0.0,0.0,-1.20128,-0.764689,0.0,0.0,0.555048,0.0,0.0400664,1.0
160,10000972.0,1.0,737147.0,10185.0,-288.0,0.7341,1.04402,0.00521667,-0.226961,2.8458,0.197665,-2153320.8479999998,-0.8541586275856439,-15301.9537776,-3062402.9856,665740.1620799999,-0.0130259,-0.633704,104.68112863561643,5092.688408547945,0.312138,0.0,0.0331892,1.0
161,10001031.0,0.0,737238.0,10185.0,3.0,-0.282482,0.794957,0.00716745,-0.094058,2.8458,0.200577,-8631.23751,-0.7177078449405183,219.00143475,24289.911135,-2873.94219,-1.30329,-0.813263,-109.10144095890412,-68.08013963013698,0.555048,0.0,0.0400664,1.0
162,10000973.0,1.0,737147.0,10185.0,-238.0,0.680906,1.16177,0.005679,-0.233827,2.8458,0.193374,-1650536.5711800002,-0.6686565734936867,-13766.06637,-2816165.3331,566803.66281,-0.0782061,-0.657776,519.3806372136987,4368.407554191781,0.312138,0.0,0.0331892,1.0
163,10000974.0,0.0,737147.0,10185.0,-242.0,-0.148261,0.672218,0.0036783,-0.112615,2.8458,0.216463,365429.26497,-0.9861951626854992,-9066.163491,-1656862.7598599999,277570.07355000003,-0.586037,-0.427639,3957.387442438356,2887.7582959726024,0.312138,0.0,0.0331892,1.0
164,10000976.0,0.0,737147.0,10185.0,1563.0,-0.219683,0.916648,0.00470378,-0.130778,2.8458,0.202997,-3497167.7278650003,-0.9612758405896926,74880.2029059,14592261.59244,-2081875.25259,-0.76203,-0.533563,-33235.27036890411,-23270.882463739727,0.312138,0.0,0.0331892,1.0
165,10000977.0,0.0,737147.0,10185.0,-132.0,-0.2659,1.04402,0.00521667,-0.138274,2.8458,0.197665,357481.27800000005,-0.8541586275856439,-7013.3954814,-1403601.3684,185898.33108,-0.847099,-0.57951,3120.1557193972603,2134.533792328767,0.312138,0.0,0.0331892,1.0
166,10000978.0,0.0,737147.0,10185.0,-817.0,-0.319094,1.16177,0.005679,-0.14353,2.8458,0.193374,2655227.44263,-0.6686565734936867,-47255.782455,-9667256.62665,1194333.94185,-0.927416,-0.618719,21142.912359780825,14105.343871931507,0.312138,0.0,0.0331892,1.0
167,10000984.0,0.0,737056.0,10185.0,-10.0,-0.352571,2.65393,0.0028023,-0.361822,2.8458,0.185036,35909.35635,-0.6564247784546229,-285.414255,-270302.7705,36851.5707,-0.368775,-0.291833,102.90338013698631,81.43340013698631,0.0704624,0.0249202,0.03,1.0
168,10001007.0,1.0,737056.0,10185.0,144.0,0.508271,2.88053,0.00300757,-0.396185,2.8458,0.182969,745450.57944,0.05569238809011168,4411.0224648,4224700.5192,-581060.7684000001,-0.203311,-0.305972,-816.942589150685,-1229.454175561644,0.0704624,0.0249202,0.03,1.0
169,10000985.0,1.0,737147.0,10185.0,-18.0,0.621734,1.25738,0.00604525,-0.237548,2.8458,0.190192,-113982.49422000001,-0.40712342840976135,-1108.2756825000001,-230515.47539999997,43549.67484000001,-0.136901,-0.67401,68.76180912328766,338.53768027397257,0.312138,0.0,0.0331892,1.0
170,10000986.0,0.0,737147.0,10185.0,952.0,-0.378266,1.25738,0.00604525,-0.145642,2.8458,0.190192,-3667712.5279200003,-0.40712342840976135,58615.469430000005,12191707.3656,-1412162.30904,-1.00125,-0.650089,-26597.91821917808,-17269.427273095887,0.312138,0.0,0.0331892,1.0
171,10000987.0,1.0,737147.0,10185.0,-54.0,0.87816,0.56667,0.00321474,-0.185555,2.8458,0.22442,-482979.21840000007,-0.9372227912718412,-1768.0748526,-311662.8333,102053.39445,0.273878,-0.486089,-412.6853732054795,732.4495592054794,0.312138,0.0,0.0331892,1.0
172,10001049.0,1.0,737238.0,10185.0,0.0,0.493533,0.98791,0.00845712,-0.195556,2.8458,0.190443,0.0,0.33103608279239083,0.0,0.0,0.0,-0.147161,-0.953835,0.0,0.0,0.555048,0.0,0.0400664,1.0
173,10000990.0,0.0,737147.0,10185.0,-12.0,-0.100439,0.475103,0.00279923,-0.0944053,2.8458,0.233075,12275.65458,-0.8676885857750172,-342.12189060000003,-58067.088659999994,11538.215766,-0.417275,-0.315431,139.7242479452055,105.62185430136988,0.312138,0.0,0.0331892,1.0
174,10001029.0,1.0,737238.0,10185.0,1.0,0.588594,0.954431,0.0082488,-0.202236,2.8458,0.192268,5994.829889999999,-0.16311690895665087,84.01402800000001,9720.879735,-2059.77366,-0.039693,-0.961055,-1.1075978219178082,-26.81738404109589,0.555048,0.0,0.0400664,1.0
175,10001038.0,0.0,737056.0,10185.0,1005.0,-0.624343,2.67546,0.0028584,-0.368178,2.8458,0.187222,-6390728.1222749995,0.746437461982552,29258.36802,27385807.900500003,-3768642.39465,-0.418468,-0.300565,-11735.361816164384,-8428.933692123288,0.0704624,0.0249202,0.03,1.0
176,10001039.0,1.0,737147.0,10185.0,454.0,0.493714,1.33921,0.00634211,-0.233325,2.8458,0.187339,2282928.59886,0.2563331716415318,29325.8532189,6192493.6479,-1078892.4667500001,-0.229843,-0.68068,-2911.7581741643835,-8623.171269041095,0.312138,0.0,0.0331892,1.0
177,10001041.0,1.0,737238.0,10185.0,-2.0,0.54163,0.979936,0.00841214,-0.199748,2.8458,0.190972,-11033.003099999998,0.07843593390233217,-171.3552918,-19961.29632,4068.8667600000003,-0.096133,-0.960546,5.365011534246575,53.60636169863014,0.555048,0.0,0.0400664,1.0
178,10001042.0,0.0,737238.0,10185.0,4.0,-0.45837,0.979936,0.00841214,-0.0862674,2.8458,0.190972,-18673.9938,0.07843593390233217,342.7105836,39922.59264,-3514.533876,-1.66816,-0.953057,-186.1940778082192,-106.37682789041096,0.555048,0.0,0.0400664,1.0
179,10001045.0,1.0,737056.0,10185.0,-1400.0,0.263666,2.19966,0.00246583,-0.346844,2.8458,0.196444,-3759613.4940000004,1.134168182022055,-35160.26997,-31364951.940000005,4945648.596,-0.207362,-0.270322,8100.752761643836,10560.332597260274,0.0704624,0.0249202,0.03,1.0
180,10001046.0,0.0,737056.0,10185.0,-293.0,-0.73458,2.19966,0.00246583,-0.329444,2.8458,0.196444,2192137.3089,1.134168182022055,-7358.54221515,-6564236.3703000005,983128.4320200001,-0.414505,-0.277296,3388.953132945205,2267.1455059726027,0.0704624,0.0249202,0.03,1.0
181,10001050.0,0.0,737238.0,10185.0,-1.0,-0.506467,0.98791,0.00845712,-0.0801165,2.8458,0.190443,5158.366395,0.33103608279239083,-86.1357672,-10061.86335,815.9865524999999,-1.74633,-0.973487,48.72978369863013,27.16428793150685,0.555048,0.0,0.0400664,1.0
182,10001054.0,0.0,737056.0,10185.0,19.0,-0.863693,1.28775,0.00163551,-0.239574,2.8458,0.222563,-167137.55089500002,1.1312858936618486,316.49571764999996,249198.94125,-46361.16261,-0.369049,-0.201797,-195.66169105479455,-106.9883464520548,0.0704624,0.0249202,0.03,1.0
183,10001055.0,1.0,737147.0,10185.0,40.0,0.316531,1.16605,0.00565969,-0.202009,2.8458,0.192008,128954.7294,1.0835580461582284,2305.7577060000003,475048.77,-82298.46659999999,-0.301505,-0.628064,-336.52914246575347,-701.0226673972602,0.312138,0.0,0.0331892,1.0
184,10001056.0,0.0,737147.0,10185.0,-152.0,-0.683469,1.16605,0.00565969,-0.102022,2.8458,0.192008,1058092.02828,1.0835580461587835,-8761.8792828,-1805185.326,157942.29864,-1.24184,-0.680136,5267.170796712329,2884.745600876712,0.312138,0.0,0.0331892,1.0
185,10001057.0,1.0,737238.0,10185.0,-1.0,0.403533,0.952511,0.00820974,-0.183475,2.8458,0.191743,-4109.983604999999,0.7813562629244153,-83.61620190000001,-9701.324535,1868.692875,-0.227153,-0.923392,6.338502205479452,25.766431561643838,0.555048,0.0,0.0400664,1.0
186,10001058.0,0.0,737238.0,10185.0,-14.0,-0.596467,0.952511,0.00820974,-0.0641951,2.8458,0.191743,85050.22953,0.7813562629244153,-1170.6268266,-135818.54348999998,9153.579309,-1.87951,-0.996241,734.2447421917808,389.1890525753425,0.555048,0.0,0.0400664,1.0
187,10001061.0,1.0,737056.0,10185.0,286.0,0.0744451,0.739646,0.00106284,-0.190805,2.8458,0.251812,216851.87624100002,0.8433809411083348,3095.9572644,2154522.22986,-555797.79255,-0.0903811,-0.104987,-721.2931780849316,-837.856663479452,0.0704624,0.0249202,0.03,1.0
188,10001062.0,0.0,737056.0,10185.0,321.0,-0.923801,0.739646,0.00106284,-0.167538,2.8458,0.251812,-3020261.132385,0.8433809411079185,3474.8331534,2418187.53771,-547746.22413,-0.311306,-0.125742,-2788.4360734520556,-1126.2986538904108,0.0704624,0.0249202,0.03,1.0
189,10001063.0,1.0,737147.0,10185.0,-157.0,0.231164,0.954754,0.00484142,-0.176052,2.8458,0.200598,-369641.63838,1.2854780555934808,-7741.6484439,-1526694.60993,281515.07034,-0.307269,-0.561327,1346.1286523424658,2459.1428293561644,0.312138,0.0,0.0331892,1.0
190,10001064.0,0.0,737147.0,10185.0,-246.0,-0.768836,0.954754,0.00484142,-0.0728467,2.8458,0.200598,1926326.28636,1.2854780555937584,-12130.2262242,-2392145.69454,182518.135317,-1.27788,-0.643673,8771.893476164383,4418.435995150685,0.312138,0.0,0.0331892,1.0
191,10001065.0,1.0,737238.0,10185.0,9.0,0.325406,0.866354,0.00763469,-0.16865,2.8458,0.196045,29828.340989999997,1.099269292286209,699.8338588500001,79414.33941,-15459.302249999999,-0.28078,-0.872792,-70.51424301369862,-219.1903525479452,0.555048,0.0,0.0400664,1.0
192,10001066.0,0.0,737238.0,10185.0,-7.0,-0.674594,0.866354,0.00763469,-0.0455301,2.8458,0.196045,48095.17923,1.099269292286209,-544.31522355,-61766.70842999999,3246.0684794999997,-1.98634,-0.998839,387.98934328767126,195.10199042465754,0.555048,0.0,0.0400664,1.0
193,10001067.0,1.0,737056.0,10185.0,10.0,0.0435263,0.437806,0.000696833,-0.138437,2.8458,0.27892,4433.153654999999,0.5902463399621444,70.97244105,44590.541099999995,-14099.80845,-0.0425391,-0.0480673,-11.870157082191783,-13.412752068493152,0.0704624,0.0249202,0.03,1.0
194,10001132.0,0.0,737238.0,10000.0,0.0,-0.323417,0.859828,0.00761548,-0.0944637,2.8458,0.197036,0.0,-0.5672883185292577,0.0,0.0,0.0,-1.40388,-0.857651,0.0,0.0,0.555048,0.0,0.0400664,1.0
195,10001068.0,0.0,737056.0,10185.0,19.0,-0.954719,0.437806,0.000696833,-0.112236,2.8458,0.27892,-184752.447285,0.590246339962075,134.84763799499999,84722.02808999999,-21719.34954,-0.270355,-0.0757133,-143.3362954109589,-40.14153219041096,0.0704624,0.0249202,0.03,1.0
196,10001069.0,1.0,737147.0,10185.0,422.0,0.172533,0.754766,0.0040616,-0.153811,2.8458,0.212878,741558.91131,1.2755195914565531,17457.041112,3244037.1016200003,-661090.4447700001,-0.288378,-0.480432,-3395.8050149589044,-5657.343469150685,0.312138,0.0,0.0331892,1.0
197,10001070.0,0.0,737147.0,10185.0,94.0,-0.827467,0.754766,0.0040616,-0.0473862,2.8458,0.212878,-792208.63113,1.275519591455998,3888.535224,722605.42074,-45367.07401800001,-1.28926,-0.593052,-3381.7113189041097,-1555.567272,0.312138,0.0,0.0331892,1.0
198,10001071.0,1.0,737238.0,10185.0,7.0,0.262827,0.757399,0.00691538,-0.15395,2.8458,0.20312,18738.250965,1.2617272298287574,493.03201709999996,53998.761705,-10975.86525,-0.310251,-0.806464,-60.60094532876712,-157.52561884931507,0.555048,0.0,0.0400664,1.0
199,10001074.0,1.0,737084.0,10185.0,262.0,0.347961,1.75659,0.00401724,-0.285797,2.8458,0.193591,928523.48967,0.886962427952831,10719.8844228,4687407.7173,-762640.72059,-0.265561,-0.42677,-1941.4837306027396,-3120.0628545205477,0.14587,0.0,0.020385,1.0
200,10001075.0,1.0,737084.0,10185.0,-15.0,0.21822,1.31566,0.00320323,-0.238399,2.8458,0.206096,-33338.5605,1.2250298112376212,-489.37346325,-200999.9565,36421.407225,-0.252252,-0.362467,105.58301178082192,151.7147833561644,0.14587,0.0,0.020385,1.0
201,10001076.0,1.0,737084.0,10185.0,-4.0,0.136562,0.911236,0.00237851,-0.187736,2.8458,0.220954,-5563.535879999999,1.168804222230202,-96.90049739999999,-37123.75464,7648.36464,-0.20725,-0.277368,23.132506849315067,30.958828273972603,0.14587,0.0,0.020385,1.0
202,10001077.0,1.0,737084.0,10185.0,-10.0,0.0875981,0.618101,0.00172982,-0.145343,2.8458,0.236901,-8921.866485,0.9715604409321621,-176.182167,-62953.58685000001,14803.18455,-0.151313,-0.192918,42.22254534246576,53.832050136986304,0.14587,0.0,0.020385,1.0
203,10001079.0,0.0,737084.0,10185.0,303.0,-0.652039,1.75659,0.00401724,-0.225921,2.8458,0.193591,-2012228.2161450002,0.886962427952831,12397.4235882,5420933.352450001,-697204.631655,-0.694014,-0.44011,-5867.850341835617,-3721.1059343835614,0.14587,0.0,0.020385,1.0
204,10001080.0,0.0,737084.0,10185.0,18.0,-0.78178,1.31566,0.00320323,-0.176531,2.8458,0.206096,-143323.7274,1.2250298112370661,587.2481559,241199.9478,-32363.428229999998,-0.694957,-0.39006,-349.05881317808223,-195.91698575342465,0.14587,0.0,0.020385,1.0
205,10001081.0,0.0,737084.0,10185.0,59.0,-0.863438,0.911236,0.00237851,-0.123877,2.8458,0.220954,-518852.84577,1.1688042222290917,1429.28233665,547575.3809400001,-74439.54745499999,-0.664208,-0.319213,-1093.5138364931506,-525.533917520548,0.14587,0.0,0.020385,1.0
206,10001082.0,0.0,737084.0,10185.0,157.0,-0.912402,0.618101,0.00172982,-0.079492,2.8458,0.236901,-1458971.8560900001,0.9715604409321621,2766.0600219000003,988371.313545,-127111.28513999999,-0.622524,-0.249016,-2727.24353309589,-1090.9254512876712,0.14587,0.0,0.020385,1.0
207,10001083.0,1.0,737084.0,10185.0,-48.0,0.528479,1.97781,0.00432502,-0.303374,2.8458,0.18511,-258362.81352000003,-0.0015636936856466832,-2114.4157776,-966911.7528,148313.48111999998,-0.228842,-0.448723,306.5103478356164,601.0183568219178,0.14587,0.0,0.020385,1.0
208,10001084.0,0.0,737084.0,10185.0,-446.0,-0.471521,1.97781,0.00432502,-0.24551,2.8458,0.18511,2141888.85771,-0.0015636936856466832,-19646.4466002,-8984221.7031,1115231.6301,-0.642896,-0.447665,8000.99043550685,5571.295175753425,0.14587,0.0,0.020385,1.0
209,10001085.0,1.0,737056.0,10000.0,-1277.0,0.640405,2.67111,0.00281701,-0.376237,2.8458,0.184812,-8177971.850000001,-0.632215421895177,-35973.2177,-34110074.7,4804546.489999999,-0.173677,-0.29608,6076.315863013699,10358.74410958904,0.0704624,0.0249202,0.03,1.0
210,10001086.0,1.0,737056.0,10000.0,-941.0,0.499646,2.87982,0.00300837,-0.396405,2.8458,0.183062,-4701668.859999999,0.10282790441573653,-28308.7617,-27099106.2,3730171.0500000003,-0.204589,-0.305986,5274.4725753424655,7888.570575342465,0.0704624,0.0249202,0.03,1.0
211,10001087.0,1.0,737056.0,10000.0,-365.0,0.363901,2.64373,0.00283323,-0.381795,2.8458,0.187801,-1328238.65,0.7908899653719104,-10341.289499999999,-9649614.5,1393551.75,-0.214916,-0.295567,2149.16,2955.67,0.0704624,0.0249202,0.03,1.0
212,10001088.0,1.0,737056.0,10000.0,-2371.0,0.25628,2.15784,0.00243001,-0.343316,2.8458,0.197343,-6076398.800000001,1.150136139241864,-57615.537099999994,-51162386.400000006,8140022.36,-0.206041,-0.267555,13384.197561643836,17380.079589041095,0.0704624,0.0249202,0.03,1.0
213,10001089.0,1.0,737056.0,10000.0,2995.0,0.180473,1.6558,0.00198417,-0.297815,2.8458,0.209992,5405166.35,1.2106054646188191,59425.8915,49591210.0,-8919559.25,-0.182649,-0.227601,-14987.226164383565,-18675.753287671232,0.0704624,0.0249202,0.03,1.0
214,10001090.0,0.0,737056.0,10000.0,1798.0,-0.357841,2.67111,0.00281701,-0.363208,2.8458,0.184812,-6433981.180000001,-0.632215421895177,50649.8398,48026557.8,-6530479.839999999,-0.370554,-0.292788,-18253.591561643836,-14422.817095890412,0.0704624,0.0249202,0.03,1.0
215,10001092.0,0.0,737056.0,10000.0,762.0,-0.634345,2.64373,0.00283323,-0.365772,2.8458,0.187801,-4833708.9,0.7908899653719104,21589.2126,20145222.6,-2787182.6399999997,-0.418825,-0.299306,-8743.689041095891,-6248.525260273973,0.0704624,0.0249202,0.03,1.0
216,10001093.0,0.0,737056.0,10000.0,587.0,-0.741966,2.15784,0.00243001,-0.325797,2.8458,0.197343,-4355340.42,1.1501361392407539,14264.158699999998,12666520.8,-1912428.3900000001,-0.413465,-0.27481,-6649.423424657535,-4419.547123287671,0.0704624,0.0249202,0.03,1.0
217,10001094.0,0.0,737056.0,10000.0,865.0,-0.817772,1.6558,0.00198417,-0.278799,2.8458,0.209992,-7073727.800000001,1.2106054646188191,17163.070499999998,14322670.0,-2411611.35,-0.393589,-0.238371,-9327.520136986303,-5649.066164383561,0.0704624,0.0249202,0.03,1.0
218,10001095.0,1.0,737084.0,10000.0,127.0,0.6215,1.91033,0.00413339,-0.293338,2.8458,0.183157,789305.0000000001,-0.4969177881752884,5249.405299999999,2426119.1,-372539.26,-0.191936,-0.440299,-667.8321095890411,-1531.9992602739726,0.14587,0.0,0.020385,1.0
219,10001096.0,1.0,737084.0,10000.0,79.0,0.522553,1.97782,0.00432914,-0.303581,2.8458,0.185285,412816.87000000005,0.030557222000515694,3420.0206000000007,1562477.8,-239828.99,-0.230777,-0.448838,-499.4899452054795,-971.457589041096,0.14587,0.0,0.020385,1.0
220,10001097.0,1.0,737084.0,10000.0,235.0,0.426979,1.90937,0.00426324,-0.299709,2.8458,0.189007,1003400.6499999999,0.5315665351957044,10018.614,4487019.5,-704316.1499999999,-0.25544,-0.443382,-1644.613698630137,-2854.6512328767126,0.14587,0.0,0.020385,1.0
221,10001098.0,1.0,737084.0,10000.0,-129.0,0.341609,1.74054,0.00398966,-0.284227,2.8458,0.194034,-440675.61,0.9117999683494471,-5146.6614,-2245296.6,366652.83,-0.265897,-0.42485,939.7455616438357,1501.5246575342467,0.14587,0.0,0.020385,1.0
222,10001099.0,1.0,737084.0,10000.0,-823.0,0.269822,1.51981,0.00359258,-0.261356,2.8458,0.200098,-2220635.06,1.1390015105916529,-29566.9334,-12508036.3,2150959.88,-0.263403,-0.395318,5939.196410958904,8913.608602739727,0.14587,0.0,0.020385,1.0
